"timestamp","value"
2021-10-13 10:19:10,100
2021-10-13 10:19:20,100
2021-10-13 10:19:30,100
2021-10-13 10:19:40,100
2021-10-13 10:19:50,100
2021-10-13 10:20:00,100
2021-10-13 10:20:10,100
2021-10-13 10:20:20,100
2021-10-13 10:20:30,100
2021-10-13 10:20:40,100
2021-10-13 10:20:50,100
2021-10-13 10:21:00,100
2021-10-13 10:21:10,100
2021-10-13 10:21:20,100
2021-10-13 10:21:30,100
2021-10-13 10:21:40,100
2021-10-13 10:21:50,100
2021-10-13 10:22:00,100
2021-10-13 10:22:10,100
2021-10-13 10:22:20,100
2021-10-13 10:22:30,100
2021-10-13 10:22:40,100
2021-10-13 10:22:50,100
2021-10-13 10:23:00,100
2021-10-13 10:23:10,100
2021-10-13 10:23:20,100
2021-10-13 10:23:30,100
2021-10-13 10:23:40,100
2021-10-13 10:23:50,100
2021-10-13 10:24:00,100
2021-10-13 10:24:10,100
2021-10-13 10:24:20,100
2021-10-13 10:24:30,100
2021-10-13 10:24:40,100
2021-10-13 10:24:50,100
2021-10-13 10:25:00,100
2021-10-13 10:25:10,100
2021-10-13 10:25:20,100
2021-10-13 10:25:30,100
2021-10-13 10:25:40,100
2021-10-13 10:25:50,100
2021-10-13 10:26:00,100
2021-10-13 10:26:10,100
2021-10-13 10:26:20,100
2021-10-13 10:26:30,100
2021-10-13 10:26:40,100
2021-10-13 10:26:50,100
2021-10-13 10:27:00,100
2021-10-13 10:27:10,100
2021-10-13 10:27:20,100
2021-10-13 10:27:30,100
2021-10-13 10:27:40,100
2021-10-13 10:27:50,100
2021-10-13 10:28:00,100
2021-10-13 10:28:10,100
2021-10-13 10:28:20,100
2021-10-13 10:28:30,100
2021-10-13 10:28:40,100
2021-10-13 10:28:50,100
2021-10-13 10:29:00,100
2021-10-13 10:29:10,100
2021-10-13 10:29:20,100
2021-10-13 10:29:30,100
2021-10-13 10:29:40,100
2021-10-13 10:29:50,100
2021-10-13 10:30:00,100
2021-10-13 10:30:10,100
2021-10-13 10:30:20,100
2021-10-13 10:30:30,100
2021-10-13 10:30:40,100
2021-10-13 10:30:50,100
2021-10-13 10:31:00,100
2021-10-13 10:31:10,100
2021-10-13 10:31:20,100
2021-10-13 10:31:30,100
2021-10-13 10:31:40,100
2021-10-13 10:31:50,100
2021-10-13 10:32:00,100
2021-10-13 10:32:10,100
2021-10-13 10:32:20,100
2021-10-13 10:32:30,100
2021-10-13 10:32:40,100
2021-10-13 10:32:50,100
2021-10-13 10:33:00,100
2021-10-13 10:33:10,100
2021-10-13 10:33:20,100
2021-10-13 10:33:30,100
2021-10-13 10:33:40,100
2021-10-13 10:33:50,100
2021-10-13 10:34:00,100
2021-10-13 10:34:10,100
2021-10-13 10:34:20,100
2021-10-13 10:34:30,100
2021-10-13 10:34:40,100
2021-10-13 10:34:50,100
2021-10-13 10:35:00,100
2021-10-13 10:35:10,100
2021-10-13 10:35:20,100
2021-10-13 10:35:30,100
2021-10-13 10:35:40,100
2021-10-13 10:35:50,100
2021-10-13 10:36:00,100
2021-10-13 10:36:10,100
2021-10-13 10:36:20,100
2021-10-13 10:36:30,100
2021-10-13 10:36:40,100
2021-10-13 10:36:50,100
2021-10-13 10:37:00,100
2021-10-13 10:37:10,100
2021-10-13 10:37:20,100
2021-10-13 10:37:30,100
2021-10-13 10:37:40,100
2021-10-13 10:37:50,100
2021-10-13 10:38:00,100
2021-10-13 10:38:10,100
2021-10-13 10:38:20,100
2021-10-13 10:38:30,100
2021-10-13 10:38:40,100
2021-10-13 10:38:50,100
2021-10-13 10:39:00,100
2021-10-13 10:39:10,100
2021-10-13 10:39:20,100
2021-10-13 10:39:30,100
2021-10-13 10:39:40,100
2021-10-13 10:39:50,97.9
2021-10-13 10:40:00,98.6
2021-10-13 10:40:10,100
2021-10-13 10:40:20,100
2021-10-13 10:40:30,100
2021-10-13 10:40:40,100
2021-10-13 10:40:50,100
2021-10-13 10:41:00,100
2021-10-13 10:41:10,100
2021-10-13 10:41:20,100
2021-10-13 10:41:30,100
2021-10-13 10:41:40,100
2021-10-13 10:41:50,100
2021-10-13 10:42:00,100
2021-10-13 10:42:10,100
2021-10-13 10:42:20,100
2021-10-13 10:42:30,100
2021-10-13 10:42:40,100
2021-10-13 10:42:50,100
2021-10-13 10:43:00,100
2021-10-13 10:43:10,100
2021-10-13 10:43:20,100
2021-10-13 10:43:30,100
2021-10-13 10:43:40,100
2021-10-13 10:43:50,100
2021-10-13 10:44:00,99.7
2021-10-13 10:44:10,98.7
2021-10-13 10:44:20,97.2
2021-10-13 10:44:30,97.0
2021-10-13 10:44:40,96.8
2021-10-13 10:44:50,95.6
2021-10-13 10:45:00,94.3
2021-10-13 10:45:10,93.0
2021-10-13 10:45:20,92.6
2021-10-13 10:45:30,92.8
2021-10-13 10:45:40,93.0
2021-10-13 10:45:50,92.2
2021-10-13 10:46:00,91.0
2021-10-13 10:46:10,90.6
2021-10-13 10:46:20,90.4
2021-10-13 10:46:30,90.2
2021-10-13 10:46:40,90.1
2021-10-13 10:46:50,90.4
2021-10-13 10:47:00,91.1
2021-10-13 10:47:10,92.4
2021-10-13 10:47:20,93.4
2021-10-13 10:47:30,93.7
2021-10-13 10:47:40,93.4
2021-10-13 10:47:50,93.9
2021-10-13 10:48:00,95.4
2021-10-13 10:48:10,97.8
2021-10-13 10:48:20,100
2021-10-13 10:48:30,100
2021-10-13 10:48:40,100
2021-10-13 10:48:50,100
2021-10-13 10:49:00,98.8
2021-10-13 10:49:10,88.8
2021-10-13 10:49:20,86.6
2021-10-13 10:49:30,95.0
2021-10-13 10:49:40,100
2021-10-13 10:49:50,100
2021-10-13 10:50:00,100
2021-10-13 10:50:10,100
2021-10-13 10:50:20,100
2021-10-13 10:50:30,100
2021-10-13 10:50:40,100
2021-10-13 10:50:50,100
2021-10-13 10:51:00,100
2021-10-13 10:51:10,100
2021-10-13 10:51:20,100
2021-10-13 10:51:30,100
2021-10-13 10:51:40,97.4
2021-10-13 10:51:50,87.1
2021-10-13 10:52:00,100
2021-10-13 10:52:10,100
2021-10-13 10:52:20,100
2021-10-13 10:52:30,100
2021-10-13 10:52:40,100
2021-10-13 10:52:50,100
2021-10-13 10:53:00,100
2021-10-13 10:53:10,100
2021-10-13 10:53:20,100
2021-10-13 10:53:30,100
2021-10-13 10:53:40,100
2021-10-13 10:53:50,100
2021-10-13 10:54:00,100
2021-10-13 10:54:10,100
2021-10-13 10:54:20,100
2021-10-13 10:54:30,100
2021-10-13 10:54:40,100
2021-10-13 10:54:50,100
2021-10-13 10:55:00,100
2021-10-13 10:55:10,100
2021-10-13 10:55:20,100
2021-10-13 10:55:30,100
2021-10-13 10:55:40,100
2021-10-13 10:55:50,100
2021-10-13 10:56:00,100
2021-10-13 10:56:10,100
2021-10-13 10:56:20,100
2021-10-13 10:56:30,100
2021-10-13 10:56:40,100
2021-10-13 10:56:50,100
2021-10-13 10:57:00,100
2021-10-13 10:57:10,100
2021-10-13 10:57:20,100
2021-10-13 10:57:30,100
2021-10-13 10:57:40,100
2021-10-13 10:57:50,99.0
2021-10-13 10:58:00,96.1
2021-10-13 10:58:10,93.5
2021-10-13 10:58:20,91.2
2021-10-13 10:58:30,90.0
2021-10-13 10:58:40,89.5
2021-10-13 10:58:50,89.3
2021-10-13 10:59:00,88.7
2021-10-13 10:59:10,87.3
2021-10-13 10:59:20,87.3
2021-10-13 10:59:30,88.3
2021-10-13 10:59:40,90.1
2021-10-13 10:59:50,91.3
2021-10-13 11:00:00,92.3
2021-10-13 11:00:10,93.5
2021-10-13 11:00:20,94.7
2021-10-13 11:00:30,95.8
2021-10-13 11:00:40,96.7
2021-10-13 11:00:50,97.4
2021-10-13 11:01:00,97.6
2021-10-13 11:01:10,97.3
2021-10-13 11:01:20,97.0
2021-10-13 11:01:30,98.4
2021-10-13 11:01:40,100
2021-10-13 11:01:50,100
2021-10-13 11:02:00,100
2021-10-13 11:02:10,100
2021-10-13 11:02:20,100
2021-10-13 11:02:30,100
2021-10-13 11:02:40,100
2021-10-13 11:02:50,100
2021-10-13 11:03:00,100
2021-10-13 11:03:10,100
2021-10-13 11:03:20,100
2021-10-13 11:03:30,96.5
2021-10-13 11:03:40,86.6
2021-10-13 11:03:50,92.0
2021-10-13 11:04:00,100
2021-10-13 11:04:10,100
2021-10-13 11:04:20,100
2021-10-13 11:04:30,100
2021-10-13 11:04:40,100
2021-10-13 11:04:50,100
2021-10-13 11:05:00,100
2021-10-13 11:05:10,100
2021-10-13 11:05:20,100
2021-10-13 11:05:30,100
2021-10-13 11:05:40,100
2021-10-13 11:05:50,100
2021-10-13 11:06:00,100
2021-10-13 11:06:10,100
2021-10-13 11:06:20,99.6
2021-10-13 11:06:30,97.8
2021-10-13 11:06:40,95.1
2021-10-13 11:06:50,92.2
2021-10-13 11:07:00,90.3
2021-10-13 11:07:10,88.4
2021-10-13 11:07:20,86.8
2021-10-13 11:07:30,85.6
2021-10-13 11:07:40,84.9
2021-10-13 11:07:50,82.6
2021-10-13 11:08:00,80.3
2021-10-13 11:08:10,74.0
2021-10-13 11:08:20,61.2
2021-10-13 11:08:30,60
2021-10-13 11:08:40,60
2021-10-13 11:08:50,60
2021-10-13 11:09:00,62.3
2021-10-13 11:09:10,80.7
2021-10-13 11:09:20,80.7
2021-10-13 11:09:30,82.2
2021-10-13 11:09:40,77.8
2021-10-13 11:09:50,62.3
2021-10-13 11:10:00,61.0
2021-10-13 11:10:10,69.1
2021-10-13 11:10:20,98.3
2021-10-13 11:10:30,100
2021-10-13 11:10:40,100
2021-10-13 11:10:50,100
2021-10-13 11:11:00,100
2021-10-13 11:11:10,100
2021-10-13 11:11:20,100
2021-10-13 11:11:30,97.7
2021-10-13 11:11:40,90.4
2021-10-13 11:11:50,84.6
2021-10-13 11:12:00,81.6
2021-10-13 11:12:10,79.7
2021-10-13 11:12:20,78.3
2021-10-13 11:12:30,75.9
2021-10-13 11:12:40,75.2
2021-10-13 11:12:50,75.1
2021-10-13 11:13:00,74.9
2021-10-13 11:13:10,74.4
2021-10-13 11:13:20,74.4
2021-10-13 11:13:30,75.3
2021-10-13 11:13:40,76.6
2021-10-13 11:13:50,78.1
2021-10-13 11:14:00,79.1
2021-10-13 11:14:10,79.2
2021-10-13 11:14:20,77.5
2021-10-13 11:14:30,74.7
2021-10-13 11:14:40,70.5
2021-10-13 11:14:50,61.8
2021-10-13 11:15:00,60.1
2021-10-13 11:15:10,60
2021-10-13 11:15:20,60
2021-10-13 11:15:30,90.1
2021-10-13 11:15:40,98.8
2021-10-13 11:15:50,100
2021-10-13 11:16:00,100
2021-10-13 11:16:10,100
2021-10-13 11:16:20,97.4
2021-10-13 11:16:30,91.2
2021-10-13 11:16:40,87.2
2021-10-13 11:16:50,92.7
2021-10-13 11:17:00,96.6
2021-10-13 11:17:10,98.4
2021-10-13 11:17:20,98.7
2021-10-13 11:17:30,99.6
2021-10-13 11:17:40,100
2021-10-13 11:17:50,100
2021-10-13 11:18:00,100
2021-10-13 11:18:10,100
2021-10-13 11:18:20,100
2021-10-13 11:18:30,100
2021-10-13 11:18:40,100
2021-10-13 11:18:50,100
2021-10-13 11:19:00,100
2021-10-13 11:19:10,100
2021-10-13 11:19:20,100
2021-10-13 11:19:30,100
2021-10-13 11:19:40,100
2021-10-13 11:19:50,100
2021-10-13 11:20:00,100
2021-10-13 11:20:10,82.3
2021-10-13 11:20:20,68.2
2021-10-13 11:20:30,78.0
2021-10-13 11:20:40,89.6
2021-10-13 11:20:50,96.3
2021-10-13 11:21:00,100
2021-10-13 11:21:10,100
2021-10-13 11:21:20,95.5
2021-10-13 11:21:30,92.0
2021-10-13 11:21:40,96.2
2021-10-13 11:21:50,99.3
2021-10-13 11:22:00,100
2021-10-13 11:22:10,100
2021-10-13 11:22:20,100
2021-10-13 11:22:30,100
2021-10-13 11:22:40,100
2021-10-13 11:22:50,100
2021-10-13 11:23:00,100
2021-10-13 11:23:10,100
2021-10-13 11:23:20,100
2021-10-13 11:23:30,100
2021-10-13 11:23:40,100
2021-10-13 11:23:50,100
2021-10-13 11:24:00,100
2021-10-13 11:24:10,100
2021-10-13 11:24:20,100
2021-10-13 11:24:30,100
2021-10-13 11:24:40,100
2021-10-13 11:24:50,100
2021-10-13 11:25:00,100
2021-10-13 11:25:10,100
2021-10-13 11:25:20,98.7
2021-10-13 11:25:30,96.5
2021-10-13 11:25:40,92.8
2021-10-13 11:25:50,82.5
2021-10-13 11:26:00,85.7
2021-10-13 11:26:10,86.3
2021-10-13 11:26:20,84.4
2021-10-13 11:26:30,84.4
2021-10-13 11:26:40,88.3
2021-10-13 11:26:50,100
2021-10-13 11:27:00,100
2021-10-13 11:27:10,100
2021-10-13 11:27:20,100
2021-10-13 11:27:30,100
2021-10-13 11:27:40,100
2021-10-13 11:27:50,100
2021-10-13 11:28:00,100
2021-10-13 11:28:10,100
2021-10-13 11:28:20,100
2021-10-13 11:28:30,100
2021-10-13 11:28:40,100
2021-10-13 11:28:50,100
2021-10-13 11:29:00,100
2021-10-13 11:29:10,100
2021-10-13 11:29:20,100
2021-10-13 11:29:30,100
2021-10-13 11:29:40,100
2021-10-13 11:29:50,100
2021-10-13 11:30:00,100
2021-10-13 11:30:10,100
2021-10-13 11:30:20,100
2021-10-13 11:30:30,100
2021-10-13 11:30:40,100
2021-10-13 11:30:50,100
2021-10-13 11:31:00,100
2021-10-13 11:31:10,100
2021-10-13 11:31:20,100
2021-10-13 11:31:30,100
2021-10-13 11:31:40,100
2021-10-13 11:31:50,100
2021-10-13 11:32:00,100
2021-10-13 11:32:10,100
2021-10-13 11:32:20,100
2021-10-13 11:32:30,100
2021-10-13 11:32:40,100
2021-10-13 11:32:50,100
2021-10-13 11:33:00,100
2021-10-13 11:33:10,100
2021-10-13 11:33:20,100
2021-10-13 11:33:30,100
2021-10-13 11:33:40,100
2021-10-13 11:33:50,100
2021-10-13 11:34:00,100
2021-10-13 11:34:10,100
2021-10-13 11:34:20,100
2021-10-13 11:34:30,100
2021-10-13 11:34:40,100
2021-10-13 11:34:50,100
2021-10-13 11:35:00,92.2
2021-10-13 11:35:10,82.8
2021-10-13 11:35:20,90.8
2021-10-13 11:35:30,99.0
2021-10-13 11:35:40,100
2021-10-13 11:35:50,100
2021-10-13 11:36:00,100
2021-10-13 11:36:10,99.5
2021-10-13 11:36:20,97.5
2021-10-13 11:36:30,95.6
2021-10-13 11:36:40,98.3
2021-10-13 11:36:50,88.9
2021-10-13 11:37:00,93.0
2021-10-13 11:37:10,86.0
2021-10-13 11:37:20,67.2
2021-10-13 11:37:30,62.1
2021-10-13 11:37:40,60.3
2021-10-13 11:37:50,91.1
2021-10-13 11:38:00,100
2021-10-13 11:38:10,100
2021-10-13 11:38:20,100
2021-10-13 11:38:30,100
2021-10-13 11:38:40,100
2021-10-13 11:38:50,100
2021-10-13 11:39:00,100
2021-10-13 11:39:10,100
2021-10-13 11:39:20,100
2021-10-13 11:39:30,100
2021-10-13 11:39:40,100
2021-10-13 11:39:50,100
2021-10-13 11:40:00,100
2021-10-13 11:40:10,100
2021-10-13 11:40:20,100
2021-10-13 11:40:30,100
2021-10-13 11:40:40,100
2021-10-13 11:40:50,100
2021-10-13 11:41:00,100
2021-10-13 11:41:10,100
2021-10-13 11:41:20,100
2021-10-13 11:41:30,100
2021-10-13 11:41:40,100
2021-10-13 11:41:50,100
2021-10-13 11:42:00,100
2021-10-13 11:42:10,100
2021-10-13 11:42:20,100
2021-10-13 11:42:30,100
2021-10-13 11:42:40,100
2021-10-13 11:42:50,100
2021-10-13 11:43:00,100
2021-10-13 11:43:10,100
2021-10-13 11:43:20,100
2021-10-13 11:43:30,100
2021-10-13 11:43:40,100
2021-10-13 11:43:50,100
2021-10-13 11:44:00,100
2021-10-13 11:44:10,100
2021-10-13 11:44:20,100
2021-10-13 11:44:30,93.4
2021-10-13 11:44:40,75.0
2021-10-13 11:44:50,65.6
2021-10-13 11:45:00,70.1
2021-10-13 11:45:10,86.0
2021-10-13 11:45:20,100
2021-10-13 11:45:30,100
2021-10-13 11:45:40,100
2021-10-13 11:45:50,100
2021-10-13 11:46:00,100
2021-10-13 11:46:10,100
2021-10-13 11:46:20,89.4
2021-10-13 11:46:30,65.5
2021-10-13 11:46:40,60.1
2021-10-13 11:46:50,66.8
2021-10-13 11:47:00,84.3
2021-10-13 11:47:10,94.2
2021-10-13 11:47:20,99.5
2021-10-13 11:47:30,98.3
2021-10-13 11:47:40,98.3
2021-10-13 11:47:50,92.0
2021-10-13 11:48:00,87.6
2021-10-13 11:48:10,78.4
2021-10-13 11:48:20,73.0
2021-10-13 11:48:30,69.7
2021-10-13 11:48:40,67.7
2021-10-13 11:48:50,95.5
2021-10-13 11:49:00,100
2021-10-13 11:49:10,100
2021-10-13 11:49:20,100
2021-10-13 11:49:30,100
2021-10-13 11:49:40,100
2021-10-13 11:49:50,100
2021-10-13 11:50:00,100
2021-10-13 11:50:10,100
2021-10-13 11:50:20,100
2021-10-13 11:50:30,94.4
2021-10-13 11:50:40,75.0
2021-10-13 11:50:50,77.7
2021-10-13 11:51:00,100
2021-10-13 11:51:10,100
2021-10-13 11:51:20,100
2021-10-13 11:51:30,100
2021-10-13 11:51:40,100
2021-10-13 11:51:50,100
2021-10-13 11:52:00,100
2021-10-13 11:52:10,100
2021-10-13 11:52:20,100
2021-10-13 11:52:30,100
2021-10-13 11:52:40,99.1
2021-10-13 11:52:50,91.6
2021-10-13 11:53:00,98.3
2021-10-13 11:53:10,85.7
2021-10-13 11:53:20,93.1
2021-10-13 11:53:30,92.8
2021-10-13 11:53:40,97.2
2021-10-13 11:53:50,92.4
2021-10-13 11:54:00,98.2
2021-10-13 11:54:10,92.1
2021-10-13 11:54:20,96.1
2021-10-13 11:54:30,99.0
2021-10-13 11:54:40,100
2021-10-13 11:54:50,100
2021-10-13 11:55:00,100
2021-10-13 11:55:10,100
2021-10-13 11:55:20,100
2021-10-13 11:55:30,100
2021-10-13 11:55:40,87.6
2021-10-13 11:55:50,86.1
2021-10-13 11:56:00,86.1
2021-10-13 11:56:10,86.1
2021-10-13 11:56:20,86.1
2021-10-13 11:56:30,86.1
2021-10-13 11:56:40,86.1
2021-10-13 11:56:50,86.1
2021-10-13 11:57:00,86.1
2021-10-13 11:57:10,86.1
2021-10-13 11:57:20,86.1
2021-10-13 11:57:30,86.1
2021-10-13 11:57:40,86.1
2021-10-13 11:57:50,86.1
2021-10-13 11:58:00,86.1
2021-10-13 11:58:10,86.1
2021-10-13 11:58:20,86.1
2021-10-13 11:58:30,86.1
2021-10-13 11:58:40,86.1
2021-10-13 11:58:50,86.1
2021-10-13 11:59:00,86.1
2021-10-13 11:59:10,86.1
2021-10-13 11:59:20,86.1
2021-10-13 11:59:30,86.1
2021-10-13 11:59:40,86.1
2021-10-13 11:59:50,86.1

