"timestamp","value"
2021-10-13 10:46:20,48.7
2021-10-13 10:46:30,48.6
2021-10-13 10:46:40,48.4
2021-10-13 10:46:50,48.3
2021-10-13 10:47:00,48.3
2021-10-13 10:47:10,48.6
2021-10-13 10:47:20,48.9
2021-10-13 10:47:30,49.2
2021-10-13 10:47:40,49.3
2021-10-13 10:47:50,49.3
2021-10-13 10:48:00,49.6
2021-10-13 10:48:10,50.2
2021-10-13 10:48:20,51.0
2021-10-13 10:48:30,51.5
2021-10-13 10:48:40,51.8
2021-10-13 10:48:50,52.0
2021-10-13 10:49:00,52.2
2021-10-13 10:49:10,50.4
2021-10-13 10:49:20,48.7
2021-10-13 10:49:30,48.2
2021-10-13 10:49:40,49.0
2021-10-13 10:49:50,50.1
2021-10-13 10:50:00,51.2
2021-10-13 10:50:10,51.5
2021-10-13 10:50:20,51.8
2021-10-13 10:50:30,52.0
2021-10-13 10:50:40,52.1
2021-10-13 10:50:50,52.3
2021-10-13 10:51:00,52.4
2021-10-13 10:51:10,52.5
2021-10-13 10:51:20,52.6
2021-10-13 10:51:30,52.7
2021-10-13 10:51:40,52.3
2021-10-13 10:51:50,50.4
2021-10-13 10:52:00,49.2
2021-10-13 10:52:10,49.9
2021-10-13 10:52:20,51.0
2021-10-13 10:52:30,51.8
2021-10-13 10:52:40,52.0
2021-10-13 10:52:50,52.2
2021-10-13 10:53:00,52.3
2021-10-13 10:53:10,52.4
2021-10-13 10:53:20,52.5
2021-10-13 10:53:30,52.6
2021-10-13 10:53:40,52.7
2021-10-13 10:53:50,52.7
2021-10-13 10:54:00,52.8
2021-10-13 10:54:10,52.8
2021-10-13 10:54:20,52.9
2021-10-13 10:54:30,53.0
2021-10-13 10:54:40,53.0
2021-10-13 10:54:50,52.9
2021-10-13 10:55:00,52.9
2021-10-13 10:55:10,52.9
2021-10-13 10:55:20,53.0
2021-10-13 10:55:30,53.0
2021-10-13 10:55:40,53.0
2021-10-13 10:55:50,52.9
2021-10-13 10:56:00,53.0
2021-10-13 10:56:10,53.0
2021-10-13 10:56:20,53.0
2021-10-13 10:56:30,53.0
2021-10-13 10:56:40,53.0
2021-10-13 10:56:50,53.0
2021-10-13 10:57:00,53.0
2021-10-13 10:57:10,53.0
2021-10-13 10:57:20,53.0
2021-10-13 10:57:30,52.9
2021-10-13 10:57:40,53.0
2021-10-13 10:57:50,53.0
2021-10-13 10:58:00,52.4
2021-10-13 10:58:10,51.5
2021-10-13 10:58:20,50.5
2021-10-13 10:58:30,49.7
2021-10-13 10:58:40,49.2
2021-10-13 10:58:50,48.8
2021-10-13 10:59:00,48.5
2021-10-13 10:59:10,47.9
2021-10-13 10:59:20,47.5
2021-10-13 10:59:30,47.4
2021-10-13 10:59:40,47.6
2021-10-13 10:59:50,48.0
2021-10-13 11:00:00,48.3
2021-10-13 11:00:10,48.7
2021-10-13 11:00:20,49.1
2021-10-13 11:00:30,49.5
2021-10-13 11:00:40,50.0
2021-10-13 11:00:50,50.4
2021-10-13 11:01:00,50.7
2021-10-13 11:01:10,50.9
2021-10-13 11:01:20,51.0
2021-10-13 11:01:30,50.9
2021-10-13 11:01:40,51.6
2021-10-13 11:01:50,52.0
2021-10-13 11:02:00,52.2
2021-10-13 11:02:10,52.3
2021-10-13 11:02:20,52.5
2021-10-13 11:02:30,52.6
2021-10-13 11:02:40,52.6
2021-10-13 11:02:50,52.7
2021-10-13 11:03:00,52.8
2021-10-13 11:03:10,52.8
2021-10-13 11:03:20,52.8
2021-10-13 11:03:30,52.7
2021-10-13 11:03:40,49.8
2021-10-13 11:03:50,49.0
2021-10-13 11:04:00,49.2
2021-10-13 11:04:10,50.2
2021-10-13 11:04:20,51.3
2021-10-13 11:04:30,51.7
2021-10-13 11:04:40,52.0
2021-10-13 11:04:50,52.1
2021-10-13 11:05:00,52.3
2021-10-13 11:05:10,52.3
2021-10-13 11:05:20,52.5
2021-10-13 11:05:30,52.6
2021-10-13 11:05:40,52.6
2021-10-13 11:05:50,52.7
2021-10-13 11:06:00,52.8
2021-10-13 11:06:10,52.9
2021-10-13 11:06:20,52.9
