"timestamp","value"
2021-10-13 09:36:36,100
2021-10-13 09:36:38,100
2021-10-13 09:36:40,100
2021-10-13 09:36:42,100
2021-10-13 09:36:44,100
2021-10-13 09:36:46,100
2021-10-13 09:36:48,100
2021-10-13 09:36:50,100
2021-10-13 09:36:52,100
2021-10-13 09:36:54,100
2021-10-13 09:36:56,100
2021-10-13 09:36:58,100
2021-10-13 09:37:00,100
2021-10-13 09:37:02,100
2021-10-13 09:37:04,100
2021-10-13 09:37:06,100
2021-10-13 09:37:08,100
2021-10-13 09:37:10,100
2021-10-13 09:37:12,100
2021-10-13 09:37:14,100
2021-10-13 09:37:16,100
2021-10-13 09:37:18,100
2021-10-13 09:37:20,100
2021-10-13 09:37:22,100
2021-10-13 09:37:24,100
2021-10-13 09:37:26,100
2021-10-13 09:37:28,100
2021-10-13 09:37:30,100
2021-10-13 09:37:32,100
2021-10-13 09:37:34,100
2021-10-13 09:37:36,100
2021-10-13 09:37:38,100
2021-10-13 09:37:40,100
2021-10-13 09:37:42,100
2021-10-13 09:37:44,100
2021-10-13 09:37:46,100
2021-10-13 09:37:48,100
2021-10-13 09:37:50,100
2021-10-13 09:37:52,100
2021-10-13 09:37:54,100
2021-10-13 09:37:56,100
2021-10-13 09:37:58,100
2021-10-13 09:38:00,100
2021-10-13 09:38:02,100
2021-10-13 09:38:04,100
2021-10-13 09:38:06,100
2021-10-13 09:38:08,100
2021-10-13 09:38:10,100
2021-10-13 09:38:12,100
2021-10-13 09:38:14,100
2021-10-13 09:38:16,100
2021-10-13 09:38:18,100
2021-10-13 09:38:20,100
2021-10-13 09:38:22,100
2021-10-13 09:38:24,100
2021-10-13 09:38:26,100
2021-10-13 09:38:28,100
2021-10-13 09:38:30,100
2021-10-13 09:38:32,100
2021-10-13 09:38:34,100
2021-10-13 09:38:36,100
2021-10-13 09:38:38,100
2021-10-13 09:38:40,100
2021-10-13 09:38:42,100
2021-10-13 09:38:44,100
2021-10-13 09:38:46,100
2021-10-13 09:38:48,100
2021-10-13 09:38:50,100
2021-10-13 09:38:52,100
2021-10-13 09:38:54,100
2021-10-13 09:38:56,100
2021-10-13 09:38:58,100
2021-10-13 09:39:00,100
2021-10-13 09:39:02,100
2021-10-13 09:39:04,100
2021-10-13 09:39:06,100
2021-10-13 09:39:08,100
2021-10-13 09:39:10,100
2021-10-13 09:39:12,100
2021-10-13 09:39:14,100
2021-10-13 09:39:16,100
2021-10-13 09:39:18,100
2021-10-13 09:39:20,100
2021-10-13 09:39:22,100
2021-10-13 09:39:24,100
2021-10-13 09:39:26,100
2021-10-13 09:39:28,100
2021-10-13 09:39:30,100
2021-10-13 09:39:32,100
2021-10-13 09:39:34,100
2021-10-13 09:39:36,100
2021-10-13 09:39:38,100
2021-10-13 09:39:40,100
2021-10-13 09:39:42,100
2021-10-13 09:39:44,100
2021-10-13 09:39:46,100
2021-10-13 09:39:48,100
2021-10-13 09:39:50,100
2021-10-13 09:39:52,100
2021-10-13 09:39:54,100
2021-10-13 09:39:56,100
2021-10-13 09:39:58,100
2021-10-13 09:40:00,100
2021-10-13 09:40:02,100
2021-10-13 09:40:04,100
2021-10-13 09:40:06,100
2021-10-13 09:40:08,100
2021-10-13 09:40:10,100
2021-10-13 09:40:12,100
2021-10-13 09:40:14,100
2021-10-13 09:40:16,100
2021-10-13 09:40:18,100
2021-10-13 09:40:20,100
2021-10-13 09:40:22,100
2021-10-13 09:40:24,100
2021-10-13 09:40:26,100
2021-10-13 09:40:28,100
2021-10-13 09:40:30,100
2021-10-13 09:40:32,100
2021-10-13 09:40:34,100
2021-10-13 09:40:36,100
2021-10-13 09:40:38,100
2021-10-13 09:40:40,100
2021-10-13 09:40:42,100
2021-10-13 09:40:44,100
2021-10-13 09:40:46,100
2021-10-13 09:40:48,100
2021-10-13 09:40:50,100
2021-10-13 09:40:52,100
2021-10-13 09:40:54,100
2021-10-13 09:40:56,100
2021-10-13 09:40:58,100
2021-10-13 09:41:00,100
2021-10-13 09:41:02,100
2021-10-13 09:41:04,100
2021-10-13 09:41:06,100
2021-10-13 09:41:08,100
2021-10-13 09:41:10,100
2021-10-13 09:41:12,100
2021-10-13 09:41:14,100
2021-10-13 09:41:16,100
2021-10-13 09:41:18,100
2021-10-13 09:41:20,100
2021-10-13 09:41:22,100
2021-10-13 09:41:24,100
2021-10-13 09:41:26,100
2021-10-13 09:41:28,100
2021-10-13 09:41:30,100
2021-10-13 09:41:32,100
2021-10-13 09:41:34,100
2021-10-13 09:41:36,100
2021-10-13 09:41:38,100
2021-10-13 09:41:40,100
2021-10-13 09:41:42,100
2021-10-13 09:41:44,100
2021-10-13 09:41:46,100
2021-10-13 09:41:48,100
2021-10-13 09:41:50,100
2021-10-13 09:41:52,100
2021-10-13 09:41:54,100
2021-10-13 09:41:56,100
2021-10-13 09:41:58,100
