timestamp,solar_irradiance,solar_irradiance_forecast
2025-03-06 20:00:00+07:00,0.018,0.0
2025-03-06 20:10:00+07:00,0.011,0.0
2025-03-06 20:20:00+07:00,0.01,0.0
2025-03-06 20:30:00+07:00,0.014,0.0
2025-03-06 20:40:00+07:00,0.016,0.0
2025-03-06 20:50:00+07:00,0.016,0.0
2025-03-06 21:00:00+07:00,0.008,0.0
2025-03-06 21:10:00+07:00,0.005,0.0
2025-03-06 21:20:00+07:00,0.009,0.0
2025-03-06 21:30:00+07:00,0.011,0.0
2025-03-06 21:40:00+07:00,0.007,0.0
2025-03-06 21:50:00+07:00,0.003,0.0
2025-03-06 22:00:00+07:00,0.01,0.0
2025-03-06 22:10:00+07:00,0.01,0.0
2025-03-06 22:20:00+07:00,0.012,0.0
2025-03-06 22:30:00+07:00,0.008,0.0
2025-03-06 22:40:00+07:00,0.011,0.0
2025-03-06 22:50:00+07:00,0.012,0.0
2025-03-06 23:00:00+07:00,0.009,0.0
2025-03-06 23:10:00+07:00,0.003,0.0
2025-03-06 23:20:00+07:00,0.003,0.0
2025-03-06 23:30:00+07:00,0.004,0.0
2025-03-06 23:40:00+07:00,0.003,0.0
2025-03-06 23:50:00+07:00,0.004,0.0
2025-03-07 00:00:00+07:00,0.003,0.0
2025-03-07 00:10:00+07:00,0.007,0.0
2025-03-07 00:20:00+07:00,0.011,0.0
2025-03-07 00:30:00+07:00,0.004,0.0
2025-03-07 00:40:00+07:00,0.001,0.0
2025-03-07 00:50:00+07:00,0.001,0.0
2025-03-07 01:00:00+07:00,0.004,0.0
2025-03-07 01:10:00+07:00,0.007,0.0
2025-03-07 01:20:00+07:00,0.004,0.0
2025-03-07 01:30:00+07:00,0.003,0.0
2025-03-07 01:40:00+07:00,0.006,0.0
2025-03-07 01:50:00+07:00,0.003,0.0
2025-03-07 02:00:00+07:00,0.007,0.0
2025-03-07 02:10:00+07:00,0.011,0.0
2025-03-07 02:20:00+07:00,0.003,0.0
2025-03-07 02:30:00+07:00,0.003,0.0
2025-03-07 02:40:00+07:00,0.009,0.0
2025-03-07 02:50:00+07:00,0.005,0.0
2025-03-07 03:00:00+07:00,0.005,0.0
2025-03-07 03:10:00+07:00,0.009,0.0
2025-03-07 03:20:00+07:00,0.008,0.0
2025-03-07 03:30:00+07:00,0.003,0.0
2025-03-07 03:40:00+07:00,0.001,0.0
2025-03-07 03:50:00+07:00,0.002,0.0
2025-03-07 04:00:00+07:00,0.003,0.0
2025-03-07 04:10:00+07:00,0.005,0.0
2025-03-07 04:20:00+07:00,0.002,0.0
2025-03-07 04:30:00+07:00,0.001,0.0
2025-03-07 04:40:00+07:00,0.002,0.0
2025-03-07 04:50:00+07:00,0.002,0.0
2025-03-07 05:00:00+07:00,0.001,0.0
2025-03-07 05:10:00+07:00,0.001,0.0
2025-03-07 05:20:00+07:00,0.001,0.0
2025-03-07 05:30:00+07:00,0.0,0.0
2025-03-07 05:40:00+07:00,0.001,0.0
2025-03-07 05:50:00+07:00,0.001,0.0
2025-03-07 06:00:00+07:00,0.001,3.0
2025-03-07 06:10:00+07:00,0.017,3.0
2025-03-07 06:20:00+07:00,0.56,3.0
2025-03-07 06:30:00+07:00,2.531,3.0
2025-03-07 06:40:00+07:00,7.705,3.0
2025-03-07 06:50:00+07:00,15.176,3.0
2025-03-07 07:00:00+07:00,28.267,120.0
2025-03-07 07:10:00+07:00,42.781,120.0
2025-03-07 07:20:00+07:00,67.014,120.0
2025-03-07 07:30:00+07:00,99.681,120.0
2025-03-07 07:40:00+07:00,115.175,120.0
2025-03-07 07:50:00+07:00,188.81,120.0
2025-03-07 08:00:00+07:00,228.843,316.0
2025-03-07 08:10:00+07:00,256.889,316.0
2025-03-07 08:20:00+07:00,234.02,316.0
2025-03-07 08:30:00+07:00,306.272,316.0
2025-03-07 08:40:00+07:00,360.942,316.0
2025-03-07 08:50:00+07:00,367.875,316.0
2025-03-07 09:00:00+07:00,299.003,580.0
2025-03-07 09:10:00+07:00,383.261,580.0
2025-03-07 09:20:00+07:00,483.212,580.0
2025-03-07 09:30:00+07:00,518.132,580.0
2025-03-07 09:40:00+07:00,569.253,580.0
2025-03-07 09:50:00+07:00,574.447,580.0
2025-03-07 10:00:00+07:00,603.177,761.0
2025-03-07 10:10:00+07:00,620.57,761.0
2025-03-07 10:20:00+07:00,641.56,761.0
2025-03-07 10:30:00+07:00,645.76,761.0
2025-03-07 10:40:00+07:00,656.491,761.0
2025-03-07 10:50:00+07:00,674.431,761.0
2025-03-07 11:00:00+07:00,694.384,880.0
2025-03-07 11:10:00+07:00,693.591,880.0
2025-03-07 11:20:00+07:00,689.262,880.0
2025-03-07 11:30:00+07:00,693.112,880.0
2025-03-07 11:40:00+07:00,707.267,880.0
2025-03-07 11:50:00+07:00,718.202,880.0
2025-03-07 12:00:00+07:00,709.035,924.0
2025-03-07 12:10:00+07:00,701.45,924.0
2025-03-07 12:20:00+07:00,703.355,924.0
2025-03-07 12:30:00+07:00,678.428,924.0
2025-03-07 12:40:00+07:00,658.407,924.0
2025-03-07 12:50:00+07:00,651.63,924.0
2025-03-07 13:00:00+07:00,662.889,892.0
2025-03-07 13:10:00+07:00,637.774,892.0
2025-03-07 13:20:00+07:00,659.159,892.0
2025-03-07 13:30:00+07:00,662.798,892.0
2025-03-07 13:40:00+07:00,627.488,892.0
2025-03-07 13:50:00+07:00,626.964,892.0
2025-03-07 14:00:00+07:00,660.1,784.0
2025-03-07 14:10:00+07:00,611.211,784.0
2025-03-07 14:20:00+07:00,567.637,784.0
2025-03-07 14:30:00+07:00,551.697,784.0
2025-03-07 14:40:00+07:00,520.053,784.0
2025-03-07 14:50:00+07:00,466.17,784.0
2025-03-07 15:00:00+07:00,468.912,613.0
2025-03-07 15:10:00+07:00,437.681,613.0
2025-03-07 15:20:00+07:00,414.337,613.0
2025-03-07 15:30:00+07:00,385.837,613.0
2025-03-07 15:40:00+07:00,349.329,613.0
2025-03-07 15:50:00+07:00,323.288,613.0
2025-03-07 16:00:00+07:00,286.931,395.0
2025-03-07 16:10:00+07:00,264.3,395.0
2025-03-07 16:20:00+07:00,231.534,395.0
2025-03-07 16:30:00+07:00,187.875,395.0
2025-03-07 16:40:00+07:00,154.833,395.0
2025-03-07 16:50:00+07:00,142.353,395.0
2025-03-07 17:00:00+07:00,125.795,160.0
2025-03-07 17:10:00+07:00,115.28,160.0
2025-03-07 17:20:00+07:00,89.979,160.0
2025-03-07 17:30:00+07:00,71.351,160.0
2025-03-07 17:40:00+07:00,57.849,160.0
2025-03-07 17:50:00+07:00,44.558,160.0
2025-03-07 18:00:00+07:00,31.306,8.0
2025-03-07 18:10:00+07:00,18.987,8.0
2025-03-07 18:20:00+07:00,9.126,8.0
2025-03-07 18:30:00+07:00,2.634,8.0
2025-03-07 18:40:00+07:00,0.508,8.0
2025-03-07 18:50:00+07:00,0.071,8.0
2025-03-07 19:00:00+07:00,0.037,0.0
2025-03-07 19:10:00+07:00,0.03,0.0
2025-03-07 19:20:00+07:00,0.041,0.0
2025-03-07 19:30:00+07:00,0.031,0.0
2025-03-07 19:40:00+07:00,0.027,0.0
2025-03-07 19:50:00+07:00,0.032,0.0
2025-03-07 20:00:00+07:00,0.027,0.0
2025-03-07 20:10:00+07:00,0.028,0.0
2025-03-07 20:20:00+07:00,0.024,0.0
2025-03-07 20:30:00+07:00,0.026,0.0
2025-03-07 20:40:00+07:00,0.031,0.0
2025-03-07 20:50:00+07:00,0.028,0.0
2025-03-07 21:00:00+07:00,0.029,0.0
2025-03-07 21:10:00+07:00,0.03,0.0
2025-03-07 21:20:00+07:00,0.037,0.0
2025-03-07 21:30:00+07:00,0.034,0.0
2025-03-07 21:40:00+07:00,0.032,0.0
2025-03-07 21:50:00+07:00,0.025,0.0
2025-03-07 22:00:00+07:00,0.033,0.0
2025-03-07 22:10:00+07:00,0.032,0.0
2025-03-07 22:20:00+07:00,0.029,0.0
2025-03-07 22:30:00+07:00,0.033,0.0
2025-03-07 22:40:00+07:00,0.031,0.0
2025-03-07 22:50:00+07:00,0.026,0.0
2025-03-07 23:00:00+07:00,0.028,0.0
2025-03-07 23:10:00+07:00,0.021,0.0
2025-03-07 23:20:00+07:00,0.02,0.0
2025-03-07 23:30:00+07:00,0.024,0.0
2025-03-07 23:40:00+07:00,0.015,0.0
2025-03-07 23:50:00+07:00,0.02,0.0
2025-03-08 00:00:00+07:00,0.023,0.0
2025-03-08 00:10:00+07:00,0.019,0.0
2025-03-08 00:20:00+07:00,0.029,0.0
2025-03-08 00:30:00+07:00,0.021,0.0
2025-03-08 00:40:00+07:00,0.027,0.0
2025-03-08 00:50:00+07:00,0.024,0.0
2025-03-08 01:00:00+07:00,0.017,0.0
2025-03-08 01:10:00+07:00,0.02,0.0
2025-03-08 01:20:00+07:00,0.018,0.0
2025-03-08 01:30:00+07:00,0.022,0.0
2025-03-08 01:40:00+07:00,0.027,0.0
2025-03-08 01:50:00+07:00,0.023,0.0
2025-03-08 02:00:00+07:00,0.019,0.0
2025-03-08 02:10:00+07:00,0.017,0.0
2025-03-08 02:20:00+07:00,0.025,0.0
2025-03-08 02:30:00+07:00,0.025,0.0
2025-03-08 02:40:00+07:00,0.023,0.0
2025-03-08 02:50:00+07:00,0.024,0.0
2025-03-08 03:00:00+07:00,0.026,0.0
2025-03-08 03:10:00+07:00,0.021,0.0
2025-03-08 03:20:00+07:00,0.024,0.0
2025-03-08 03:30:00+07:00,0.017,0.0
2025-03-08 03:40:00+07:00,0.014,0.0
2025-03-08 03:50:00+07:00,0.014,0.0
2025-03-08 04:00:00+07:00,0.014,0.0
2025-03-08 04:10:00+07:00,0.014,0.0
2025-03-08 04:20:00+07:00,0.012,0.0
2025-03-08 04:30:00+07:00,0.015,0.0
2025-03-08 04:40:00+07:00,0.022,0.0
2025-03-08 04:50:00+07:00,0.016,0.0
2025-03-08 05:00:00+07:00,0.014,0.0
2025-03-08 05:10:00+07:00,0.019,0.0
2025-03-08 05:20:00+07:00,0.022,0.0
2025-03-08 05:30:00+07:00,0.012,0.0
2025-03-08 05:40:00+07:00,0.02,0.0
2025-03-08 05:50:00+07:00,0.017,0.0
2025-03-08 06:00:00+07:00,0.021,3.0
2025-03-08 06:10:00+07:00,0.037,3.0
2025-03-08 06:20:00+07:00,0.306,3.0
2025-03-08 06:30:00+07:00,2.027,3.0
2025-03-08 06:40:00+07:00,7.183,3.0
2025-03-08 06:50:00+07:00,14.641,3.0
2025-03-08 07:00:00+07:00,23.39,112.0
2025-03-08 07:10:00+07:00,30.925,112.0
2025-03-08 07:20:00+07:00,42.981,112.0
2025-03-08 07:30:00+07:00,57.508,112.0
2025-03-08 07:40:00+07:00,72.979,112.0
2025-03-08 07:50:00+07:00,90.632,112.0
2025-03-08 08:00:00+07:00,109.105,335.0
2025-03-08 08:10:00+07:00,145.737,335.0
2025-03-08 08:20:00+07:00,189.667,335.0
2025-03-08 08:30:00+07:00,220.558,335.0
2025-03-08 08:40:00+07:00,260.998,335.0
2025-03-08 08:50:00+07:00,228.985,335.0
2025-03-08 09:00:00+07:00,266.003,330.0
2025-03-08 09:10:00+07:00,335.201,330.0
2025-03-08 09:20:00+07:00,345.717,330.0
2025-03-08 09:30:00+07:00,475.16,330.0
2025-03-08 09:40:00+07:00,532.714,330.0
2025-03-08 09:50:00+07:00,540.804,330.0
2025-03-08 10:00:00+07:00,423.78,382.0
2025-03-08 10:10:00+07:00,637.172,382.0
2025-03-08 10:20:00+07:00,633.192,382.0
2025-03-08 10:30:00+07:00,632.887,382.0
2025-03-08 10:40:00+07:00,670.707,382.0
2025-03-08 10:50:00+07:00,652.024,382.0
2025-03-08 11:00:00+07:00,738.648,433.0
2025-03-08 11:10:00+07:00,752.827,433.0
2025-03-08 11:20:00+07:00,756.035,433.0
2025-03-08 11:30:00+07:00,548.197,433.0
2025-03-08 11:40:00+07:00,803.967,433.0
2025-03-08 11:50:00+07:00,759.511,433.0
2025-03-08 12:00:00+07:00,634.434,415.0
2025-03-08 12:10:00+07:00,778.263,415.0
2025-03-08 12:20:00+07:00,832.996,415.0
2025-03-08 12:30:00+07:00,830.678,415.0
2025-03-08 12:40:00+07:00,798.274,415.0
2025-03-08 12:50:00+07:00,801.837,415.0
2025-03-08 13:00:00+07:00,782.793,186.0
2025-03-08 13:10:00+07:00,768.203,186.0
2025-03-08 13:20:00+07:00,753.651,186.0
2025-03-08 13:30:00+07:00,733.891,186.0
2025-03-08 13:40:00+07:00,736.595,186.0
2025-03-08 13:50:00+07:00,724.936,186.0
2025-03-08 14:00:00+07:00,711.261,761.0
2025-03-08 14:10:00+07:00,694.007,761.0
2025-03-08 14:20:00+07:00,669.955,761.0
2025-03-08 14:30:00+07:00,629.908,761.0
2025-03-08 14:40:00+07:00,613.577,761.0
2025-03-08 14:50:00+07:00,566.434,761.0
2025-03-08 15:00:00+07:00,543.679,592.0
2025-03-08 15:10:00+07:00,476.89,592.0
2025-03-08 15:20:00+07:00,394.105,592.0
2025-03-08 15:30:00+07:00,354.216,592.0
2025-03-08 15:40:00+07:00,271.676,592.0
2025-03-08 15:50:00+07:00,210.268,592.0
2025-03-08 16:00:00+07:00,182.517,57.0
2025-03-08 16:10:00+07:00,150.509,57.0
2025-03-08 16:20:00+07:00,104.475,57.0
2025-03-08 16:30:00+07:00,140.296,57.0
2025-03-08 16:40:00+07:00,224.673,57.0
2025-03-08 16:50:00+07:00,97.306,57.0
2025-03-08 17:00:00+07:00,141.507,25.0
2025-03-08 17:10:00+07:00,151.242,25.0
2025-03-08 17:20:00+07:00,140.271,25.0
2025-03-08 17:30:00+07:00,97.882,25.0
2025-03-08 17:40:00+07:00,65.584,25.0
2025-03-08 17:50:00+07:00,42.576,25.0
2025-03-08 18:00:00+07:00,27.362,3.0
2025-03-08 18:10:00+07:00,13.795,3.0
2025-03-08 18:20:00+07:00,6.711,3.0
2025-03-08 18:30:00+07:00,2.605,3.0
2025-03-08 18:40:00+07:00,0.509,3.0
2025-03-08 18:50:00+07:00,0.032,3.0
2025-03-08 19:00:00+07:00,0.012,0.0
2025-03-08 19:10:00+07:00,0.03,0.0
2025-03-08 19:20:00+07:00,0.031,0.0
2025-03-08 19:30:00+07:00,0.033,0.0
2025-03-08 19:40:00+07:00,0.034,0.0
2025-03-08 19:50:00+07:00,0.029,0.0
2025-03-08 20:00:00+07:00,0.028,0.0
2025-03-08 20:10:00+07:00,0.021,0.0
2025-03-08 20:20:00+07:00,0.022,0.0
2025-03-08 20:30:00+07:00,0.025,0.0
2025-03-08 20:40:00+07:00,0.017,0.0
2025-03-08 20:50:00+07:00,0.022,0.0
2025-03-08 21:00:00+07:00,0.015,0.0
2025-03-08 21:10:00+07:00,0.019,0.0
2025-03-08 21:20:00+07:00,0.022,0.0
2025-03-08 21:30:00+07:00,0.015,0.0
2025-03-08 21:40:00+07:00,0.017,0.0
2025-03-08 21:50:00+07:00,0.012,0.0
2025-03-08 22:00:00+07:00,0.017,0.0
2025-03-08 22:10:00+07:00,0.022,0.0
2025-03-08 22:20:00+07:00,0.016,0.0
2025-03-08 22:30:00+07:00,0.019,0.0
2025-03-08 22:40:00+07:00,0.019,0.0
2025-03-08 22:50:00+07:00,0.016,0.0
2025-03-08 23:00:00+07:00,0.024,0.0
2025-03-08 23:10:00+07:00,0.028,0.0
2025-03-08 23:20:00+07:00,0.016,0.0
2025-03-08 23:30:00+07:00,0.024,0.0
2025-03-08 23:40:00+07:00,0.025,0.0
2025-03-08 23:50:00+07:00,0.018,0.0
2025-03-09 00:00:00+07:00,0.021,0.0
2025-03-09 00:10:00+07:00,0.02,0.0
2025-03-09 00:20:00+07:00,0.023,0.0
2025-03-09 00:30:00+07:00,0.022,0.0
2025-03-09 00:40:00+07:00,0.018,0.0
2025-03-09 00:50:00+07:00,0.019,0.0
2025-03-09 01:00:00+07:00,0.024,0.0
2025-03-09 01:10:00+07:00,0.023,0.0
2025-03-09 01:20:00+07:00,0.028,0.0
2025-03-09 01:30:00+07:00,0.025,0.0
2025-03-09 01:40:00+07:00,0.021,0.0
2025-03-09 01:50:00+07:00,0.022,0.0
2025-03-09 02:00:00+07:00,0.021,0.0
2025-03-09 02:10:00+07:00,0.022,0.0
2025-03-09 02:20:00+07:00,0.021,0.0
2025-03-09 02:30:00+07:00,0.021,0.0
2025-03-09 02:40:00+07:00,0.019,0.0
2025-03-09 02:50:00+07:00,0.016,0.0
2025-03-09 03:00:00+07:00,0.014,0.0
2025-03-09 03:10:00+07:00,0.016,0.0
2025-03-09 03:20:00+07:00,0.02,0.0
2025-03-09 03:30:00+07:00,0.022,0.0
2025-03-09 03:40:00+07:00,0.022,0.0
2025-03-09 03:50:00+07:00,0.019,0.0
2025-03-09 04:00:00+07:00,0.021,0.0
2025-03-09 04:10:00+07:00,0.019,0.0
2025-03-09 04:20:00+07:00,0.013,0.0
2025-03-09 04:30:00+07:00,0.022,0.0
2025-03-09 04:40:00+07:00,0.022,0.0
2025-03-09 04:50:00+07:00,0.022,0.0
2025-03-09 05:00:00+07:00,0.02,0.0
2025-03-09 05:10:00+07:00,0.019,0.0
2025-03-09 05:20:00+07:00,0.018,0.0
2025-03-09 05:30:00+07:00,0.018,0.0
2025-03-09 05:40:00+07:00,0.018,0.0
2025-03-09 05:50:00+07:00,0.017,0.0
2025-03-09 06:00:00+07:00,0.018,1.0
2025-03-09 06:10:00+07:00,0.028,1.0
2025-03-09 06:20:00+07:00,0.187,1.0
2025-03-09 06:30:00+07:00,0.797,1.0
2025-03-09 06:40:00+07:00,2.6,1.0
2025-03-09 06:50:00+07:00,5.65,1.0
2025-03-09 07:00:00+07:00,9.573,62.0
2025-03-09 07:10:00+07:00,15.038,62.0
2025-03-09 07:20:00+07:00,30.748,62.0
2025-03-09 07:30:00+07:00,41.681,62.0
2025-03-09 07:40:00+07:00,63.897,62.0
2025-03-09 07:50:00+07:00,115.612,62.0
2025-03-09 08:00:00+07:00,79.645,213.0
2025-03-09 08:10:00+07:00,82.246,213.0
2025-03-09 08:20:00+07:00,81.642,213.0
2025-03-09 08:30:00+07:00,101.85,213.0
2025-03-09 08:40:00+07:00,97.05,213.0
2025-03-09 08:50:00+07:00,107.15,213.0
2025-03-09 09:00:00+07:00,103.6,243.0
2025-03-09 09:10:00+07:00,131.939,243.0
2025-03-09 09:20:00+07:00,137.406,243.0
2025-03-09 09:30:00+07:00,116.976,243.0
2025-03-09 09:40:00+07:00,120.472,243.0
2025-03-09 09:50:00+07:00,136.097,243.0
2025-03-09 10:00:00+07:00,140.078,296.0
2025-03-09 10:10:00+07:00,132.274,296.0
2025-03-09 10:20:00+07:00,149.995,296.0
2025-03-09 10:30:00+07:00,156.35,296.0
2025-03-09 10:40:00+07:00,190.733,296.0
2025-03-09 10:50:00+07:00,224.453,296.0
2025-03-09 11:00:00+07:00,236.79,528.0
2025-03-09 11:10:00+07:00,231.822,528.0
2025-03-09 11:20:00+07:00,300.87,528.0
2025-03-09 11:30:00+07:00,296.498,528.0
2025-03-09 11:40:00+07:00,344.711,528.0
2025-03-09 11:50:00+07:00,414.805,528.0
2025-03-09 12:00:00+07:00,460.627,713.0
2025-03-09 12:10:00+07:00,450.904,713.0
2025-03-09 12:20:00+07:00,445.422,713.0
2025-03-09 12:30:00+07:00,424.393,713.0
2025-03-09 12:40:00+07:00,343.4,713.0
2025-03-09 12:50:00+07:00,381.282,713.0
2025-03-09 13:00:00+07:00,697.449,714.0
2025-03-09 13:10:00+07:00,450.278,714.0
2025-03-09 13:20:00+07:00,440.648,714.0
2025-03-09 13:30:00+07:00,430.028,714.0
2025-03-09 13:40:00+07:00,765.993,714.0
2025-03-09 13:50:00+07:00,759.725,714.0
2025-03-09 14:00:00+07:00,655.786,636.0
2025-03-09 14:10:00+07:00,726.212,636.0
2025-03-09 14:20:00+07:00,687.051,636.0
2025-03-09 14:30:00+07:00,642.747,636.0
2025-03-09 14:40:00+07:00,589.731,636.0
2025-03-09 14:50:00+07:00,571.314,636.0
2025-03-09 15:00:00+07:00,514.425,481.0
2025-03-09 15:10:00+07:00,512.717,481.0
2025-03-09 15:20:00+07:00,494.796,481.0
2025-03-09 15:30:00+07:00,460.139,481.0
2025-03-09 15:40:00+07:00,426.991,481.0
2025-03-09 15:50:00+07:00,394.244,481.0
2025-03-09 16:00:00+07:00,353.921,291.0
2025-03-09 16:10:00+07:00,312.549,291.0
2025-03-09 16:20:00+07:00,282.332,291.0
2025-03-09 16:30:00+07:00,249.702,291.0
2025-03-09 16:40:00+07:00,218.381,291.0
2025-03-09 16:50:00+07:00,190.538,291.0
2025-03-09 17:00:00+07:00,163.061,96.0
2025-03-09 17:10:00+07:00,134.014,96.0
2025-03-09 17:20:00+07:00,107.69,96.0
2025-03-09 17:30:00+07:00,83.66,96.0
2025-03-09 17:40:00+07:00,61.481,96.0
2025-03-09 17:50:00+07:00,43.143,96.0
2025-03-09 18:00:00+07:00,29.508,3.0
2025-03-09 18:10:00+07:00,18.076,3.0
2025-03-09 18:20:00+07:00,7.714,3.0
2025-03-09 18:30:00+07:00,2.592,3.0
2025-03-09 18:40:00+07:00,0.554,3.0
2025-03-09 18:50:00+07:00,0.063,3.0
2025-03-09 19:00:00+07:00,0.034,0.0
2025-03-09 19:10:00+07:00,0.033,0.0
2025-03-09 19:20:00+07:00,0.028,0.0
2025-03-09 19:30:00+07:00,0.029,0.0
2025-03-09 19:40:00+07:00,0.036,0.0
2025-03-09 19:50:00+07:00,0.033,0.0
2025-03-09 20:00:00+07:00,0.028,0.0
2025-03-09 20:10:00+07:00,0.025,0.0
2025-03-09 20:20:00+07:00,0.033,0.0
2025-03-09 20:30:00+07:00,0.034,0.0
2025-03-09 20:40:00+07:00,0.03,0.0
2025-03-09 20:50:00+07:00,0.025,0.0
2025-03-09 21:00:00+07:00,0.023,0.0
2025-03-09 21:10:00+07:00,0.02,0.0
2025-03-09 21:20:00+07:00,0.024,0.0
2025-03-09 21:30:00+07:00,0.023,0.0
2025-03-09 21:40:00+07:00,0.029,0.0
2025-03-09 21:50:00+07:00,0.025,0.0
2025-03-09 22:00:00+07:00,0.022,0.0
2025-03-09 22:10:00+07:00,0.026,0.0
2025-03-09 22:20:00+07:00,0.028,0.0
2025-03-09 22:30:00+07:00,0.022,0.0
2025-03-09 22:40:00+07:00,0.024,0.0
2025-03-09 22:50:00+07:00,0.019,0.0
2025-03-09 23:00:00+07:00,0.02,0.0
2025-03-09 23:10:00+07:00,0.021,0.0
2025-03-09 23:20:00+07:00,0.019,0.0
2025-03-09 23:30:00+07:00,0.021,0.0
2025-03-09 23:40:00+07:00,0.021,0.0
2025-03-09 23:50:00+07:00,0.021,0.0
2025-03-10 00:00:00+07:00,0.017,0.0
2025-03-10 00:10:00+07:00,0.016,0.0
2025-03-10 00:20:00+07:00,0.018,0.0
2025-03-10 00:30:00+07:00,0.012,0.0
2025-03-10 00:40:00+07:00,0.018,0.0
2025-03-10 00:50:00+07:00,0.024,0.0
2025-03-10 01:00:00+07:00,0.018,0.0
2025-03-10 01:10:00+07:00,0.011,0.0
2025-03-10 01:20:00+07:00,0.007,0.0
2025-03-10 01:30:00+07:00,0.012,0.0
2025-03-10 01:40:00+07:00,0.007,0.0
2025-03-10 01:50:00+07:00,0.006,0.0
2025-03-10 02:00:00+07:00,0.005,0.0
2025-03-10 02:10:00+07:00,0.007,0.0
2025-03-10 02:20:00+07:00,0.005,0.0
2025-03-10 02:30:00+07:00,0.005,0.0
2025-03-10 02:40:00+07:00,0.004,0.0
2025-03-10 02:50:00+07:00,0.004,0.0
2025-03-10 03:00:00+07:00,0.005,0.0
2025-03-10 03:10:00+07:00,0.004,0.0
2025-03-10 03:20:00+07:00,0.003,0.0
2025-03-10 03:30:00+07:00,0.004,0.0
2025-03-10 03:40:00+07:00,0.004,0.0
2025-03-10 03:50:00+07:00,0.005,0.0
2025-03-10 04:00:00+07:00,0.003,0.0
2025-03-10 04:10:00+07:00,0.004,0.0
2025-03-10 04:20:00+07:00,0.004,0.0
2025-03-10 04:30:00+07:00,0.008,0.0
2025-03-10 04:40:00+07:00,0.002,0.0
2025-03-10 04:50:00+07:00,0.001,0.0
2025-03-10 05:00:00+07:00,0.005,0.0
2025-03-10 05:10:00+07:00,0.007,0.0
2025-03-10 05:20:00+07:00,0.003,0.0
2025-03-10 05:30:00+07:00,0.007,0.0
2025-03-10 05:40:00+07:00,0.006,0.0
2025-03-10 05:50:00+07:00,0.008,0.0
2025-03-10 06:00:00+07:00,0.005,1.0
2025-03-10 06:10:00+07:00,0.046,1.0
2025-03-10 06:20:00+07:00,0.614,1.0
2025-03-10 06:30:00+07:00,3.12,1.0
2025-03-10 06:40:00+07:00,11.138,1.0
2025-03-10 06:50:00+07:00,25.381,1.0
2025-03-10 07:00:00+07:00,43.845,75.0
2025-03-10 07:10:00+07:00,65.255,75.0
2025-03-10 07:20:00+07:00,89.844,75.0
2025-03-10 07:30:00+07:00,119.378,75.0
2025-03-10 07:40:00+07:00,151.058,75.0
2025-03-10 07:50:00+07:00,184.48,75.0
2025-03-10 08:00:00+07:00,217.775,275.0
2025-03-10 08:10:00+07:00,253.902,275.0
2025-03-10 08:20:00+07:00,290.293,275.0
2025-03-10 08:30:00+07:00,326.77,275.0
2025-03-10 08:40:00+07:00,360.823,275.0
2025-03-10 08:50:00+07:00,396.858,275.0
2025-03-10 09:00:00+07:00,435.323,470.0
2025-03-10 09:10:00+07:00,468.616,470.0
2025-03-10 09:20:00+07:00,500.774,470.0
2025-03-10 09:30:00+07:00,532.75,470.0
2025-03-10 09:40:00+07:00,562.395,470.0
2025-03-10 09:50:00+07:00,589.326,470.0
2025-03-10 10:00:00+07:00,622.354,590.0
2025-03-10 10:10:00+07:00,650.447,590.0
2025-03-10 10:20:00+07:00,677.634,590.0
2025-03-10 10:30:00+07:00,701.243,590.0
2025-03-10 10:40:00+07:00,721.774,590.0
2025-03-10 10:50:00+07:00,734.581,590.0
2025-03-10 11:00:00+07:00,753.644,712.0
2025-03-10 11:10:00+07:00,762.573,712.0
2025-03-10 11:20:00+07:00,767.369,712.0
2025-03-10 11:30:00+07:00,788.859,712.0
2025-03-10 11:40:00+07:00,800.9,712.0
2025-03-10 11:50:00+07:00,807.302,712.0
2025-03-10 12:00:00+07:00,814.747,780.0
2025-03-10 12:10:00+07:00,811.935,780.0
2025-03-10 12:20:00+07:00,809.022,780.0
2025-03-10 12:30:00+07:00,806.26,780.0
2025-03-10 12:40:00+07:00,814.551,780.0
2025-03-10 12:50:00+07:00,814.703,780.0
2025-03-10 13:00:00+07:00,808.698,725.0
2025-03-10 13:10:00+07:00,799.122,725.0
2025-03-10 13:20:00+07:00,793.442,725.0
2025-03-10 13:30:00+07:00,775.588,725.0
2025-03-10 13:40:00+07:00,762.528,725.0
2025-03-10 13:50:00+07:00,747.325,725.0
2025-03-10 14:00:00+07:00,729.139,656.0
2025-03-10 14:10:00+07:00,711.419,656.0
2025-03-10 14:20:00+07:00,685.897,656.0
2025-03-10 14:30:00+07:00,660.803,656.0
2025-03-10 14:40:00+07:00,641.611,656.0
2025-03-10 14:50:00+07:00,619.673,656.0
2025-03-10 15:00:00+07:00,587.856,504.0
2025-03-10 15:10:00+07:00,551.748,504.0
2025-03-10 15:20:00+07:00,512.755,504.0
2025-03-10 15:30:00+07:00,487.952,504.0
2025-03-10 15:40:00+07:00,452.242,504.0
2025-03-10 15:50:00+07:00,418.1,504.0
2025-03-10 16:00:00+07:00,380.483,321.0
2025-03-10 16:10:00+07:00,345.482,321.0
2025-03-10 16:20:00+07:00,306.667,321.0
2025-03-10 16:30:00+07:00,267.727,321.0
2025-03-10 16:40:00+07:00,231.386,321.0
2025-03-10 16:50:00+07:00,193.963,321.0
2025-03-10 17:00:00+07:00,163.522,113.0
