timestamp,solar_irradiance,solar_irradiance_forecast_sarimax_v2
2025-02-25 05:20:00+07:00,0.005,-0.0013548757830067
2025-02-25 05:30:00+07:00,0.006,-0.0271758314384385
2025-02-25 05:40:00+07:00,0.005,-0.0260931318478427
2025-02-25 05:50:00+07:00,0.003,-0.0255409352760025
2025-02-25 06:20:00+07:00,0.019,-0.0254880923167194
2025-02-25 06:30:00+07:00,0.148,-0.025414378253375
2025-02-25 06:40:00+07:00,0.392,0.2335143195784731
2025-02-25 07:50:00+07:00,60.789,0.077481733984312
2025-02-25 08:00:00+07:00,69.073,0.0866842261220283
2025-02-25 08:10:00+07:00,57.34,0.2288238118928802
2025-02-25 08:20:00+07:00,49.63,1.0181127607391804
2025-02-25 08:30:00+07:00,52.787,3.3959364508532124
2025-02-25 08:40:00+07:00,67.288,65.68659292811819
2025-02-25 08:50:00+07:00,98.68,67.64399489453821
2025-02-25 09:00:00+07:00,125.541,67.08048138852118
2025-02-25 09:10:00+07:00,175.851,68.43829789825628
2025-02-25 09:20:00+07:00,281.847,77.56116402679996
2025-02-25 09:30:00+07:00,265.292,83.63738483599275
2025-02-25 09:40:00+07:00,213.969,213.79958765348047
2025-02-25 09:50:00+07:00,207.131,205.89366284397303
2025-02-25 10:00:00+07:00,187.504,234.5161989165819
2025-02-25 10:10:00+07:00,290.12,304.8969336089244
2025-02-25 10:20:00+07:00,379.073,314.9786029265953
2025-02-25 10:50:00+07:00,235.99,319.152949817031
2025-02-25 11:00:00+07:00,230.083,125.14674034244663
2025-02-25 11:10:00+07:00,272.585,205.4432745516069
2025-02-25 11:20:00+07:00,370.502,237.838304018755
2025-02-25 11:30:00+07:00,566.413,210.84293484868584
2025-02-25 11:40:00+07:00,565.262,259.878843843978
2025-02-25 11:50:00+07:00,410.893,210.53565674556364
2025-02-25 12:00:00+07:00,415.094,343.5511173049259
2025-02-25 12:10:00+07:00,375.308,433.1599506328768
2025-02-25 12:20:00+07:00,297.265,519.8962039078881
2025-02-25 12:30:00+07:00,344.657,515.2235155103511
2025-02-25 12:40:00+07:00,384.576,506.331505438317
2025-02-25 12:50:00+07:00,418.336,477.2063484288669
2025-02-25 13:00:00+07:00,471.414,444.146054620768
2025-02-25 13:10:00+07:00,435.251,517.3028183694202
2025-02-25 13:20:00+07:00,355.634,612.1622137109651
2025-02-25 13:30:00+07:00,315.608,585.0823047451154
2025-02-25 13:40:00+07:00,323.207,473.0090919381469
2025-02-25 13:50:00+07:00,437.303,435.93503618261616
2025-02-25 14:00:00+07:00,653.845,514.9846662992763
2025-02-25 14:10:00+07:00,432.792,633.4479972351934
2025-02-25 14:20:00+07:00,522.755,750.495950398965
2025-02-25 14:30:00+07:00,679.749,754.85483805634
2025-02-25 14:40:00+07:00,627.648,717.3207640524981
2025-02-25 14:50:00+07:00,587.971,709.064057406453
2025-02-25 15:00:00+07:00,497.621,553.5912743071489
2025-02-25 15:10:00+07:00,414.54,693.3854517050589
2025-02-25 15:20:00+07:00,574.44,747.3400836482806
2025-02-25 15:30:00+07:00,371.467,745.7363145309383
2025-02-25 15:40:00+07:00,370.097,726.818487160413
2025-02-25 15:50:00+07:00,335.101,562.9256646521419
2025-02-25 16:00:00+07:00,242.832,180.35738964806316
2025-02-25 16:10:00+07:00,294.633,227.2142484229008
2025-02-25 16:20:00+07:00,249.094,275.67305355782355
2025-02-25 16:30:00+07:00,200.007,234.50995546482895
2025-02-25 16:40:00+07:00,218.676,243.42266925036407
2025-02-25 16:50:00+07:00,190.85,236.5163405413378
2025-02-25 17:00:00+07:00,154.061,154.25831741478
2025-02-25 17:10:00+07:00,146.509,174.28699180735595
2025-02-25 17:20:00+07:00,79.194,212.98479806731908
2025-02-25 17:30:00+07:00,70.296,192.97579403341055
2025-02-25 17:40:00+07:00,51.925,128.01623341125622
2025-02-25 17:50:00+07:00,37.54,139.40978870442137
2025-02-25 18:00:00+07:00,28.291,52.239093742275664
2025-02-25 18:10:00+07:00,16.37,44.75822748181683
2025-02-25 18:20:00+07:00,6.017,56.85830575818803
2025-02-25 18:30:00+07:00,2.771,55.10487079469384
2025-02-25 18:40:00+07:00,0.203,16.86602183707913
2025-02-25 18:50:00+07:00,0.032,2.4938368778957862
2025-02-25 19:00:00+07:00,0.027,4.141440184784763
2025-02-25 19:10:00+07:00,0.021,-3.795884051915099
2025-02-25 19:20:00+07:00,0.02,-12.47567118601159
2025-02-25 19:30:00+07:00,0.022,-24.42341494515056
2025-02-25 19:40:00+07:00,0.012,-50.26973079328947
2025-02-25 19:50:00+07:00,0.012,-58.995261570472096
2025-02-25 20:00:00+07:00,0.012,0.421451300945074
2025-02-25 20:10:00+07:00,0.015,-0.1263270412077433
2025-02-25 20:20:00+07:00,0.01,-1.2457876160107526
2025-02-25 20:30:00+07:00,0.011,-1.927614712629539
2025-02-25 20:40:00+07:00,0.01,-2.1210117978969065
2025-02-25 20:50:00+07:00,0.012,-2.134960367748552
2025-02-25 21:00:00+07:00,0.013,0.0877488220195713
2025-02-25 21:10:00+07:00,0.011,0.0886809488154155
2025-02-25 21:20:00+07:00,0.013,0.0870043156422281
