time,status,solar_irrad,module_temp,ambient_temp,alerts,alert_details
2021-09-30 20:00:00 +0000,ok,,,,,
2021-09-30 21:00:00 +0000,ok,,,,,
2021-09-30 22:00:00 +0000,ok,,,,,
2021-09-30 23:00:00 +0000,ok,,,,,
2021-10-01 00:00:00 +0000,ok,,,,,
2021-10-01 01:00:00 +0000,ok,,,,,
2021-10-01 02:00:00 +0000,ok,,,,,
2021-10-01 03:00:00 +0000,ok,,,,,
2021-10-01 04:00:00 +0000,ok,,,,,
2021-10-01 05:00:00 +0000,ok,,,,,
2021-10-01 06:00:00 +0000,ok,,,,,
2021-10-01 07:00:00 +0000,ok,,,,,
2021-10-01 08:00:00 +0000,ok,,,,,
2021-10-01 09:00:00 +0000,ok,,,,,
2021-10-01 10:00:00 +0000,ok,,,,,
2021-10-01 11:00:00 +0000,ok,,,,,
2021-10-01 12:00:00 +0000,ok,,,,,
2021-10-01 13:00:00 +0000,ok,,,,,
2021-10-01 14:00:00 +0000,ok,,,,,
2021-10-01 15:00:00 +0000,ok,,,,,
2021-10-01 16:00:00 +0000,ok,,,,,
2021-10-01 17:00:00 +0000,ok,,,,,
2021-10-01 18:00:00 +0000,ok,,,,,
2021-10-01 19:00:00 +0000,ok,,,,,
2021-10-01 20:00:00 +0000,ok,,,,,
2021-10-01 21:00:00 +0000,ok,,,,,
2021-10-01 22:00:00 +0000,ok,,,,,
2021-10-01 23:00:00 +0000,ok,,,,,
2021-10-02 00:00:00 +0000,ok,,,,,
2021-10-02 01:00:00 +0000,ok,,,,,
2021-10-02 02:00:00 +0000,ok,,,,,
2021-10-02 03:00:00 +0000,ok,,,,,
2021-10-02 04:00:00 +0000,ok,,,,,
2021-10-02 05:00:00 +0000,ok,,,,,
2021-10-02 06:00:00 +0000,ok,,,,,
2021-10-02 07:00:00 +0000,ok,,,,,
2021-10-02 08:00:00 +0000,ok,,,,,
2021-10-02 09:00:00 +0000,ok,,,,,
2021-10-02 10:00:00 +0000,ok,,,,,
2021-10-02 11:00:00 +0000,ok,,,,,
2021-10-02 12:00:00 +0000,ok,,,,,
2021-10-02 13:00:00 +0000,ok,,,,,
2021-10-02 14:00:00 +0000,ok,,,,,
2021-10-02 15:00:00 +0000,ok,,,,,
2021-10-02 16:00:00 +0000,ok,,,,,
2021-10-02 17:00:00 +0000,ok,,,,,
2021-10-02 18:00:00 +0000,ok,,,,,
2021-10-02 19:00:00 +0000,ok,,,,,
2021-10-02 20:00:00 +0000,ok,,,,,
2021-10-02 21:00:00 +0000,ok,,,,,
2021-10-02 22:00:00 +0000,ok,,,,,
2021-10-02 23:00:00 +0000,ok,,,,,
2021-10-03 00:00:00 +0000,ok,,,,,
2021-10-03 01:00:00 +0000,ok,,,,,
2021-10-03 02:00:00 +0000,ok,,,,,
2021-10-03 03:00:00 +0000,ok,,,,,
2021-10-03 04:00:00 +0000,ok,,,,,
2021-10-03 05:00:00 +0000,ok,,,,,
2021-10-03 06:00:00 +0000,ok,,,,,
2021-10-03 07:00:00 +0000,ok,,,,,
2021-10-03 08:00:00 +0000,ok,,,,,
2021-10-03 09:00:00 +0000,ok,,,,,
2021-10-03 10:00:00 +0000,ok,,,,,
2021-10-03 11:00:00 +0000,ok,,,,,
2021-10-03 12:00:00 +0000,ok,,,,,
2021-10-03 13:00:00 +0000,ok,,,,,
2021-10-03 14:00:00 +0000,ok,,,,,
2021-10-03 15:00:00 +0000,ok,,,,,
2021-10-03 16:00:00 +0000,ok,,,,,
2021-10-03 17:00:00 +0000,ok,,,,,
2021-10-03 18:00:00 +0000,ok,,,,,
2021-10-03 19:00:00 +0000,ok,,,,,
2021-10-03 20:00:00 +0000,ok,,,,,
2021-10-03 21:00:00 +0000,ok,,,,,
2021-10-03 22:00:00 +0000,ok,,,,,
2021-10-03 23:00:00 +0000,ok,,,,,
2021-10-04 00:00:00 +0000,ok,,,,,
2021-10-04 01:00:00 +0000,ok,,,,,
2021-10-04 02:00:00 +0000,ok,,,,,
2021-10-04 03:00:00 +0000,ok,,,,,
2021-10-04 04:00:00 +0000,ok,,,,,
2021-10-04 05:00:00 +0000,ok,,,,,
2021-10-04 06:00:00 +0000,ok,,,,,
2021-10-04 07:00:00 +0000,ok,,,,,
2021-10-04 08:00:00 +0000,ok,,,,,
2021-10-04 09:00:00 +0000,ok,,,,,
2021-10-04 10:00:00 +0000,ok,,,,,
2021-10-04 11:00:00 +0000,ok,,,,,
2021-10-04 12:00:00 +0000,ok,,,,,
2021-10-04 13:00:00 +0000,ok,,,,,
2021-10-04 14:00:00 +0000,ok,,,,,
2021-10-04 15:00:00 +0000,ok,,,,,
2021-10-04 16:00:00 +0000,ok,,,,,
2021-10-04 17:00:00 +0000,ok,,,,,
2021-10-04 18:00:00 +0000,ok,,,,,
2021-10-04 19:00:00 +0000,ok,,,,,
2021-10-04 20:00:00 +0000,ok,,,,,
2021-10-04 21:00:00 +0000,ok,,,,,
2021-10-04 22:00:00 +0000,ok,,,,,
2021-10-04 23:00:00 +0000,ok,,,,,
2021-10-05 00:00:00 +0000,ok,,,,,
2021-10-05 01:00:00 +0000,ok,,,,,
2021-10-05 02:00:00 +0000,ok,,,,,
2021-10-05 03:00:00 +0000,ok,,,,,
2021-10-05 04:00:00 +0000,ok,,,,,
2021-10-05 05:00:00 +0000,ok,,,,,
2021-10-05 06:00:00 +0000,ok,,,,,
2021-10-05 07:00:00 +0000,ok,,,,,
2021-10-05 08:00:00 +0000,ok,,,,,
2021-10-05 09:00:00 +0000,ok,,,,,
2021-10-05 10:00:00 +0000,ok,,,,,
2021-10-05 11:00:00 +0000,ok,,,,,
2021-10-05 12:00:00 +0000,ok,,,,,
2021-10-05 13:00:00 +0000,ok,,,,,
2021-10-05 14:00:00 +0000,ok,0.075,27.423,0.0,,
2021-10-05 15:00:00 +0000,ok,0.077,26.704,0.0,,
2021-10-05 16:00:00 +0000,ok,0.07,25.839,0.0,,
2021-10-05 17:00:00 +0000,ok,0.073,25.514,0.0,,
2021-10-05 18:00:00 +0000,ok,0.066,25.213,0.0,,
2021-10-05 19:00:00 +0000,ok,0.065,24.939,0.0,,
2021-10-05 20:00:00 +0000,ok,0.065,24.68,0.0,,
2021-10-05 21:00:00 +0000,ok,0.065,24.501,0.0,,
2021-10-05 22:00:00 +0000,ok,0.066,24.33,0.0,,
2021-10-05 23:00:00 +0000,ok,11.514,24.671,0.0,,
2021-10-06 00:00:00 +0000,ok,48.013,26.552,0.0,,
2021-10-06 01:00:00 +0000,ok,86.038,29.285,0.0,,
2021-10-06 02:00:00 +0000,ok,348.699,37.687,0.0,,
2021-10-06 03:00:00 +0000,ok,862.804,58.806,0.0,,
2021-10-06 04:00:00 +0000,ok,951.044,66.451,0.0,,
2021-10-06 05:00:00 +0000,ok,1012.907,69.934,0.0,,
2021-10-06 06:00:00 +0000,ok,961.926,69.491,0.0,,
2021-10-06 07:00:00 +0000,ok,824.927,65.345,0.0,,
2021-10-06 08:00:00 +0000,ok,602.199,59.178,0.0,,
2021-10-06 09:00:00 +0000,ok,400.844,53.971,0.0,,
2021-10-06 10:00:00 +0000,ok,29.128,37.762,0.0,,
2021-10-06 11:00:00 +0000,ok,0.993,32.91,0.0,,
2021-10-06 12:00:00 +0000,ok,0.092,30.743,0.0,,
2021-10-06 13:00:00 +0000,ok,0.091,29.972,0.0,,
2021-10-06 14:00:00 +0000,ok,0.082,29.843,0.0,,
2021-10-06 15:00:00 +0000,ok,0.088,28.83,0.0,,
2021-10-06 16:00:00 +0000,ok,0.073,27.615,0.0,,
2021-10-06 17:00:00 +0000,ok,0.071,27.566,0.0,,
2021-10-06 18:00:00 +0000,ok,0.069,27.738,0.0,,
2021-10-06 19:00:00 +0000,ok,0.071,27.261,0.0,,
2021-10-06 20:00:00 +0000,ok,0.066,26.699,0.0,,
2021-10-06 21:00:00 +0000,ok,0.066,26.424,0.0,,
2021-10-06 22:00:00 +0000,ok,0.068,26.436,0.0,,
2021-10-06 23:00:00 +0000,ok,14.726,26.344,0.0,,
2021-10-07 00:00:00 +0000,ok,77.14,28.828,0.0,,
2021-10-07 01:00:00 +0000,ok,81.652,30.314,0.0,,
2021-10-07 02:00:00 +0000,ok,344.082,39.884,0.0,,
2021-10-07 03:00:00 +0000,ok,887.236,63.271,0.0,,
2021-10-07 04:00:00 +0000,ok,975.449,69.909,0.0,,
2021-10-07 05:00:00 +0000,ok,1028.515,72.908,0.0,,
2021-10-07 06:00:00 +0000,ok,976.38,72.616,0.0,,
2021-10-07 07:00:00 +0000,ok,732.481,67.193,0.0,,
2021-10-07 08:00:00 +0000,ok,119.63,41.966,0.0,,
2021-10-07 09:00:00 +0000,ok,99.588,36.809,0.0,,
2021-10-07 10:00:00 +0000,ok,36.637,33.375,0.0,,
2021-10-07 11:00:00 +0000,ok,0.606,29.101,0.0,,
2021-10-07 12:00:00 +0000,ok,0.074,28.318,0.0,,
2021-10-07 13:00:00 +0000,ok,0.072,27.609,0.0,,
2021-10-07 14:00:00 +0000,ok,0.07,27.035,0.0,,
2021-10-07 15:00:00 +0000,ok,0.068,26.609,0.0,,
2021-10-07 16:00:00 +0000,ok,0.064,26.289,0.0,,
2021-10-07 17:00:00 +0000,ok,0.06,25.825,0.0,,
2021-10-07 18:00:00 +0000,ok,0.058,25.487,0.0,,
2021-10-07 19:00:00 +0000,ok,0.063,25.171,0.0,,
2021-10-07 20:00:00 +0000,ok,0.057,24.416,0.0,,
2021-10-07 21:00:00 +0000,ok,0.056,24.027,0.0,,
2021-10-07 22:00:00 +0000,ok,0.057,24.106,0.0,,
2021-10-07 23:00:00 +0000,ok,13.647,24.389,0.0,,
2021-10-08 00:00:00 +0000,ok,56.988,26.838,0.0,,
2021-10-08 01:00:00 +0000,ok,103.376,30.247,0.0,,
2021-10-08 02:00:00 +0000,ok,351.975,40.478,0.0,,
2021-10-08 03:00:00 +0000,ok,855.697,62.652,0.0,,
2021-10-08 04:00:00 +0000,ok,950.063,68.825,0.0,,
2021-10-08 05:00:00 +0000,ok,994.682,72.359,0.0,,
2021-10-08 06:00:00 +0000,ok,822.877,69.071,0.0,,
2021-10-08 07:00:00 +0000,ok,465.097,54.489,0.0,,
2021-10-08 08:00:00 +0000,ok,585.946,61.309,0.0,,
2021-10-08 09:00:00 +0000,ok,306.168,52.41,0.0,,
2021-10-08 10:00:00 +0000,ok,83.292,40.834,0.0,,
2021-10-08 11:00:00 +0000,ok,1.091,31.837,0.0,,
2021-10-08 12:00:00 +0000,ok,0.085,29.503,0.0,,
2021-10-08 13:00:00 +0000,ok,0.083,28.323,0.0,,
2021-10-08 14:00:00 +0000,ok,0.075,27.54,0.0,,
2021-10-08 15:00:00 +0000,ok,0.074,27.191,0.0,,
2021-10-08 16:00:00 +0000,ok,0.069,26.604,0.0,,
2021-10-08 17:00:00 +0000,ok,0.066,26.283,0.0,,
2021-10-08 18:00:00 +0000,ok,0.061,25.997,0.0,,
2021-10-08 19:00:00 +0000,ok,0.061,25.603,0.0,,
2021-10-08 20:00:00 +0000,ok,0.063,25.266,0.0,,
2021-10-08 21:00:00 +0000,ok,0.066,24.831,0.0,,
2021-10-08 22:00:00 +0000,ok,0.066,24.45,0.0,,
2021-10-08 23:00:00 +0000,ok,17.365,24.889,0.0,,
2021-10-09 00:00:00 +0000,ok,68.198,27.863,0.0,,
2021-10-09 01:00:00 +0000,ok,107.561,30.712,0.0,,
2021-10-09 02:00:00 +0000,ok,335.424,39.155,0.0,,
2021-10-09 03:00:00 +0000,ok,814.48,61.967,0.0,,
2021-10-09 04:00:00 +0000,ok,861.273,65.356,0.0,,
2021-10-09 05:00:00 +0000,ok,936.636,71.293,0.0,,
2021-10-09 06:00:00 +0000,ok,897.087,71.445,0.0,,
2021-10-09 07:00:00 +0000,ok,780.155,67.886,0.0,,
2021-10-09 08:00:00 +0000,ok,,,,,
2021-10-09 09:00:00 +0000,ok,,,,,
2021-10-09 10:00:00 +0000,ok,,,,,
2021-10-09 11:00:00 +0000,ok,0.928,32.451,0.0,,
2021-10-09 12:00:00 +0000,ok,0.089,30.522,0.0,,
2021-10-09 13:00:00 +0000,ok,0.084,29.526,0.0,,
2021-10-09 14:00:00 +0000,ok,0.078,28.835,0.0,,
2021-10-09 15:00:00 +0000,ok,0.076,27.967,0.0,,
2021-10-09 16:00:00 +0000,ok,0.069,27.525,0.0,,
2021-10-09 17:00:00 +0000,ok,0.07,27.055,0.0,,
2021-10-09 18:00:00 +0000,ok,0.071,26.65,0.0,,
2021-10-09 19:00:00 +0000,ok,0.072,26.325,0.0,,
2021-10-09 20:00:00 +0000,ok,0.073,25.863,0.0,,
2021-10-09 21:00:00 +0000,ok,0.063,25.59,0.0,,
2021-10-09 22:00:00 +0000,ok,0.061,25.445,0.0,,
2021-10-09 23:00:00 +0000,ok,13.17,25.747,0.0,,
2021-10-10 00:00:00 +0000,ok,56.278,27.793,0.0,,
2021-10-10 01:00:00 +0000,ok,103.775,30.865,0.0,,
2021-10-10 02:00:00 +0000,ok,342.369,40.78,0.0,,
2021-10-10 03:00:00 +0000,ok,741.038,61.351,0.0,,
2021-10-10 04:00:00 +0000,ok,665.692,60.044,0.0,,
2021-10-10 05:00:00 +0000,ok,750.348,65.763,0.0,,
2021-10-10 06:00:00 +0000,ok,586.369,56.663,0.0,,
2021-10-10 07:00:00 +0000,ok,808.218,68.951,0.0,,
2021-10-10 08:00:00 +0000,ok,283.914,51.56,0.0,,
2021-10-10 09:00:00 +0000,ok,56.57,36.643,0.0,,
2021-10-10 10:00:00 +0000,ok,6.035,30.624,0.0,,
2021-10-10 11:00:00 +0000,ok,0.168,29.565,0.0,,
2021-10-10 12:00:00 +0000,ok,0.079,28.971,0.0,,
2021-10-10 13:00:00 +0000,ok,0.073,28.745,0.0,,
2021-10-10 14:00:00 +0000,ok,0.073,28.571,0.0,,
2021-10-10 15:00:00 +0000,ok,0.075,27.792,0.0,,
2021-10-10 16:00:00 +0000,ok,0.066,25.673,0.0,,
2021-10-10 17:00:00 +0000,ok,0.057,24.443,0.0,,
2021-10-10 18:00:00 +0000,ok,0.053,23.553,0.0,,
2021-10-10 19:00:00 +0000,ok,0.05,23.871,0.0,,
2021-10-10 20:00:00 +0000,ok,0.059,24.655,0.0,,
2021-10-10 21:00:00 +0000,ok,0.061,24.576,0.0,,
2021-10-10 22:00:00 +0000,ok,0.06,24.622,0.0,,
2021-10-10 23:00:00 +0000,ok,9.133,25.182,0.0,,
2021-10-11 00:00:00 +0000,ok,60.246,27.214,0.0,,
2021-10-11 01:00:00 +0000,,49.452,27.45,0.0,["modbus_read_error"],
2021-10-11 02:00:00 +0000,,,,,["modbus_read_error"],
2021-10-11 03:00:00 +0000,,,,,["modbus_read_error"],
2021-10-11 04:00:00 +0000,,,,,["modbus_read_error"],
2021-10-11 05:00:00 +0000,,,,,["modbus_read_error"],
2021-10-11 06:00:00 +0000,,,,,["modbus_read_error"],
2021-10-11 07:00:00 +0000,ok,225.713,40.143,0.0,["modbus_read_error"],
2021-10-11 08:00:00 +0000,ok,416.691,48.472,0.0,,
2021-10-11 09:00:00 +0000,ok,124.529,36.17,0.0,["modbus_read_error"],
2021-10-11 10:00:00 +0000,ok,33.154,31.374,0.0,,
2021-10-11 11:00:00 +0000,ok,0.236,29.053,0.0,,
2021-10-11 12:00:00 +0000,ok,0.074,27.748,0.0,,
2021-10-11 13:00:00 +0000,ok,0.073,27.389,0.0,,
2021-10-11 14:00:00 +0000,ok,0.072,27.27,0.0,,
2021-10-11 15:00:00 +0000,ok,0.07,27.235,0.0,,
2021-10-11 16:00:00 +0000,ok,0.07,27.324,0.0,,
2021-10-11 17:00:00 +0000,ok,0.066,27.338,0.0,,
2021-10-11 18:00:00 +0000,ok,0.069,27.172,0.0,,
2021-10-11 19:00:00 +0000,ok,0.067,27.024,0.0,,
2021-10-11 20:00:00 +0000,ok,0.068,26.696,0.0,,
2021-10-11 21:00:00 +0000,ok,0.067,26.808,0.0,,
2021-10-11 22:00:00 +0000,ok,0.061,25.927,0.0,,
2021-10-11 23:00:00 +0000,ok,8.666,26.484,0.0,,
2021-10-12 00:00:00 +0000,ok,76.225,29.01,0.0,,
2021-10-12 01:00:00 +0000,ok,120.116,31.175,0.0,,
2021-10-12 02:00:00 +0000,ok,177.1,33.659,0.0,,
2021-10-12 03:00:00 +0000,ok,277.277,37.385,0.0,,
2021-10-12 04:00:00 +0000,ok,656.103,51.17,0.0,,
2021-10-12 05:00:00 +0000,ok,516.25,48.57,0.0,,
2021-10-12 06:00:00 +0000,ok,179.211,29.322,0.0,,
2021-10-12 07:00:00 +0000,ok,395.268,35.694,0.0,,
2021-10-12 08:00:00 +0000,ok,456.777,43.472,0.0,,
2021-10-12 09:00:00 +0000,ok,215.352,36.7,0.0,,
2021-10-12 10:00:00 +0000,ok,43.567,30.66,0.0,,
2021-10-12 11:00:00 +0000,ok,0.435,27.163,0.0,,
2021-10-12 12:00:00 +0000,ok,0.073,27.076,0.0,,
2021-10-12 13:00:00 +0000,ok,0.067,26.711,0.0,,
2021-10-12 14:00:00 +0000,ok,0.069,27.038,0.0,,
2021-10-12 15:00:00 +0000,ok,0.063,26.975,0.0,,
2021-10-12 16:00:00 +0000,ok,0.064,27.078,0.0,,
2021-10-12 17:00:00 +0000,ok,0.065,27.122,0.0,,
2021-10-12 18:00:00 +0000,ok,0.066,27.037,0.0,,
2021-10-12 19:00:00 +0000,ok,0.067,26.482,0.0,,
2021-10-12 20:00:00 +0000,ok,0.063,26.309,0.0,,
2021-10-12 21:00:00 +0000,ok,0.066,26.005,0.0,,
2021-10-12 22:00:00 +0000,ok,0.068,25.99,0.0,,
2021-10-12 23:00:00 +0000,ok,4.22,26.169,0.0,,
2021-10-13 00:00:00 +0000,ok,39.02,27.819,0.0,,
2021-10-13 01:00:00 +0000,modbus_error,122.298,31.552,0.0,["modbus_read_error"],
2021-10-13 02:00:00 +0000,modbus_error,,,,["modbus_read_error"],
2021-10-13 03:00:00 +0000,modbus_error,,,,["modbus_read_error"],
2021-10-13 04:00:00 +0000,modbus_error,,,,["modbus_read_error"],
2021-10-13 05:00:00 +0000,ok,616.785,57.086,0.0,["modbus_read_error"],
2021-10-13 06:00:00 +0000,ok,823.896,64.328,0.0,,
2021-10-13 07:00:00 +0000,ok,718.616,65.005,0.0,,
2021-10-13 08:00:00 +0000,ok,466.429,54.029,0.0,,
2021-10-13 09:00:00 +0000,ok,211.634,42.771,0.0,,
2021-10-13 10:00:00 +0000,ok,44.18,34.309,0.0,,
2021-10-13 11:00:00 +0000,modbus_error,0.546,30.345,0.0,["modbus_read_error"],
2021-10-13 12:00:00 +0000,ok,0.08,28.734,0.0,["modbus_read_error"],
2021-10-13 13:00:00 +0000,ok,0.074,27.604,0.0,,
2021-10-13 14:00:00 +0000,ok,0.075,26.336,0.0,,
2021-10-13 15:00:00 +0000,ok,0.068,25.593,0.0,,
2021-10-13 16:00:00 +0000,ok,0.067,25.526,0.0,,
2021-10-13 17:00:00 +0000,modbus_error,0.068,25.396,0.0,["modbus_read_error"],
2021-10-13 18:00:00 +0000,ok,0.067,25.193,0.0,["modbus_read_error"],
2021-10-13 19:00:00 +0000,ok,0.061,24.801,0.0,,
2021-10-13 20:00:00 +0000,ok,0.059,24.62,0.0,,
2021-10-13 21:00:00 +0000,ok,0.057,24.342,0.0,,
2021-10-13 22:00:00 +0000,ok,0.058,24.455,0.0,,
2021-10-13 23:00:00 +0000,ok,13.313,24.33,0.0,,
2021-10-14 00:00:00 +0000,ok,84.709,27.631,0.0,,
2021-10-14 01:00:00 +0000,ok,91.415,29.03,0.0,,
2021-10-14 02:00:00 +0000,ok,456.252,41.545,0.0,,
2021-10-14 03:00:00 +0000,ok,888.518,61.34,0.0,,
2021-10-14 04:00:00 +0000,modbus_error,801.142,60.956,0.0,["modbus_read_error"],
2021-10-14 05:00:00 +0000,ok,260.573,39.662,0.0,["modbus_read_error"],
2021-10-14 06:00:00 +0000,ok,279.48,40.872,0.0,,
2021-10-14 07:00:00 +0000,ok,259.682,40.292,0.0,,
2021-10-14 08:00:00 +0000,ok,127.595,34.608,0.0,,
2021-10-14 09:00:00 +0000,ok,80.349,32.277,0.0,,
2021-10-14 10:00:00 +0000,modbus_error,24.438,29.814,0.0,["modbus_read_error"],
2021-10-14 11:00:00 +0000,modbus_error,,,,["modbus_read_error"],
2021-10-14 12:00:00 +0000,modbus_error,,,,["modbus_read_error"],
2021-10-14 13:00:00 +0000,modbus_error,,,,["modbus_read_error"],
2021-10-14 14:00:00 +0000,ok,0.073,27.996,0.0,["modbus_read_error"],
2021-10-14 15:00:00 +0000,modbus_error,0.072,27.843,0.0,["modbus_read_error"],
2021-10-14 16:00:00 +0000,ok,0.073,27.611,0.0,["modbus_read_error"],
2021-10-14 17:00:00 +0000,modbus_error,0.069,27.249,0.0,["modbus_read_error"],
2021-10-14 18:00:00 +0000,modbus_error,,,,["modbus_read_error"],
2021-10-14 19:00:00 +0000,ok,0.055,24.272,0.0,["modbus_read_error"],
2021-10-14 20:00:00 +0000,ok,0.055,24.732,0.0,,
2021-10-14 21:00:00 +0000,ok,0.053,24.851,0.0,,
2021-10-14 22:00:00 +0000,ok,0.058,24.599,0.0,,
2021-10-14 23:00:00 +0000,ok,6.078,25.0,0.0,,
2021-10-15 00:00:00 +0000,ok,39.493,26.176,0.0,,
2021-10-15 01:00:00 +0000,ok,97.812,27.714,0.0,,
2021-10-15 02:00:00 +0000,ok,128.054,27.75,0.0,,
2021-10-15 03:00:00 +0000,ok,258.441,34.574,0.0,,
2021-10-15 04:00:00 +0000,ok,324.647,40.159,0.0,,
2021-10-15 05:00:00 +0000,ok,307.994,38.867,0.0,,
2021-10-15 06:00:00 +0000,ok,288.506,37.708,0.0,,
2021-10-15 07:00:00 +0000,ok,145.183,33.378,0.0,,
2021-10-15 08:00:00 +0000,ok,187.682,33.172,0.0,,
2021-10-15 09:00:00 +0000,ok,90.717,29.79,0.0,,
2021-10-15 10:00:00 +0000,ok,18.591,26.685,0.0,,
2021-10-15 11:00:00 +0000,ok,0.187,25.564,0.0,,
2021-10-15 12:00:00 +0000,ok,0.054,25.468,0.0,,
2021-10-15 13:00:00 +0000,ok,0.057,25.943,0.0,,
2021-10-15 14:00:00 +0000,ok,0.058,26.092,0.0,,
2021-10-15 15:00:00 +0000,ok,0.058,26.074,0.0,,
2021-10-15 16:00:00 +0000,ok,0.056,26.038,0.0,,
2021-10-15 17:00:00 +0000,ok,0.056,26.065,0.0,,
2021-10-15 18:00:00 +0000,ok,0.053,23.751,0.0,,
2021-10-15 19:00:00 +0000,ok,0.05,23.256,0.0,,
2021-10-15 20:00:00 +0000,ok,0.048,23.158,0.0,,
2021-10-15 21:00:00 +0000,ok,0.048,23.049,0.0,,
2021-10-15 22:00:00 +0000,ok,0.05,23.036,0.0,,
2021-10-15 23:00:00 +0000,ok,4.499,22.972,0.0,,
2021-10-16 00:00:00 +0000,ok,32.922,23.678,0.0,,
2021-10-16 01:00:00 +0000,ok,132.459,26.322,0.0,,
2021-10-16 02:00:00 +0000,ok,193.201,29.574,0.0,,
2021-10-16 03:00:00 +0000,ok,270.789,33.271,0.0,,
2021-10-16 04:00:00 +0000,ok,297.514,34.886,0.0,,
2021-10-16 05:00:00 +0000,ok,203.993,32.441,0.0,,
2021-10-16 06:00:00 +0000,ok,170.2,31.587,0.0,,
2021-10-16 07:00:00 +0000,ok,157.35,31.518,0.0,,
2021-10-16 08:00:00 +0000,ok,66.22,27.957,0.0,,
2021-10-16 09:00:00 +0000,ok,66.662,26.616,0.0,,
2021-10-16 10:00:00 +0000,ok,14.043,26.227,0.0,,
2021-10-16 11:00:00 +0000,ok,0.113,25.763,0.0,,
2021-10-16 12:00:00 +0000,ok,0.061,25.384,0.0,,
2021-10-16 13:00:00 +0000,ok,0.061,25.434,0.0,,
2021-10-16 14:00:00 +0000,ok,0.056,25.473,0.0,,
2021-10-16 15:00:00 +0000,ok,0.059,25.401,0.0,,
2021-10-16 16:00:00 +0000,ok,0.06,25.29,0.0,,
2021-10-16 17:00:00 +0000,ok,0.055,25.174,0.0,,
2021-10-16 18:00:00 +0000,ok,0.059,25.505,0.0,,
2021-10-16 19:00:00 +0000,ok,0.058,25.317,0.0,,
2021-10-16 20:00:00 +0000,ok,0.049,24.56,0.0,,
2021-10-16 21:00:00 +0000,ok,0.048,23.168,0.0,,
2021-10-16 22:00:00 +0000,ok,0.048,22.833,0.0,,
2021-10-16 23:00:00 +0000,ok,10.865,22.934,0.0,,
2021-10-17 00:00:00 +0000,ok,39.638,24.226,0.0,,
2021-10-17 01:00:00 +0000,ok,113.075,26.687,0.0,,
2021-10-17 02:00:00 +0000,ok,241.986,32.904,0.0,,
2021-10-17 03:00:00 +0000,ok,201.181,33.756,0.0,,
2021-10-17 04:00:00 +0000,ok,152.802,32.379,0.0,,
2021-10-17 05:00:00 +0000,ok,185.97,33.186,0.0,,
2021-10-17 06:00:00 +0000,ok,200.377,35.347,0.0,,
2021-10-17 07:00:00 +0000,ok,222.909,35.428,0.0,,
2021-10-17 08:00:00 +0000,ok,261.485,38.963,0.0,,
2021-10-17 09:00:00 +0000,ok,57.078,31.039,0.0,,
2021-10-17 10:00:00 +0000,ok,31.184,28.6,0.0,,
2021-10-17 11:00:00 +0000,ok,0.311,26.337,0.0,,
2021-10-17 12:00:00 +0000,ok,0.062,25.831,0.0,,
2021-10-17 13:00:00 +0000,ok,0.059,25.636,0.0,,
2021-10-17 14:00:00 +0000,ok,0.057,25.241,0.0,,
2021-10-17 15:00:00 +0000,ok,0.055,24.088,0.0,,
2021-10-17 16:00:00 +0000,ok,0.052,23.926,0.0,,
2021-10-17 17:00:00 +0000,ok,0.054,23.455,0.0,,
2021-10-17 18:00:00 +0000,ok,0.054,23.792,0.0,,
2021-10-17 19:00:00 +0000,ok,0.056,23.932,0.0,,
2021-10-17 20:00:00 +0000,ok,0.056,24.032,0.0,,
2021-10-17 21:00:00 +0000,ok,0.049,23.764,0.0,,
2021-10-17 22:00:00 +0000,ok,0.049,23.772,0.0,,
2021-10-17 23:00:00 +0000,ok,6.572,23.782,0.0,,
2021-10-18 00:00:00 +0000,ok,50.605,23.406,0.0,,
2021-10-18 01:00:00 +0000,ok,142.006,27.727,0.0,,
2021-10-18 02:00:00 +0000,ok,461.034,38.3,0.0,,
2021-10-18 03:00:00 +0000,ok,906.163,54.987,0.0,,
2021-10-18 04:00:00 +0000,ok,1017.642,61.314,0.0,,
2021-10-18 05:00:00 +0000,ok,983.499,63.578,0.0,,
2021-10-18 06:00:00 +0000,ok,896.1,61.804,0.0,,
2021-10-18 07:00:00 +0000,ok,512.253,55.862,0.0,,
2021-10-18 08:00:00 +0000,ok,210.336,42.06,0.0,,
2021-10-18 09:00:00 +0000,ok,57.455,36.007,0.0,,
2021-10-18 10:00:00 +0000,ok,16.229,28.597,0.0,,
2021-10-18 11:00:00 +0000,ok,0.135,28.591,0.0,,
2021-10-18 12:00:00 +0000,ok,0.078,27.551,0.0,,
2021-10-18 13:00:00 +0000,ok,0.074,27.34,0.0,,
2021-10-18 14:00:00 +0000,ok,0.071,26.416,0.0,,
2021-10-18 15:00:00 +0000,ok,0.068,26.549,0.0,,
2021-10-18 16:00:00 +0000,ok,0.067,26.006,0.0,,
2021-10-18 17:00:00 +0000,ok,0.07,26.414,0.0,,
2021-10-18 18:00:00 +0000,ok,0.069,26.38,0.0,,
2021-10-18 19:00:00 +0000,ok,0.068,26.245,0.0,,
2021-10-18 20:00:00 +0000,ok,0.065,25.603,0.0,,
2021-10-18 21:00:00 +0000,ok,0.069,25.403,0.0,,
2021-10-18 22:00:00 +0000,ok,0.065,25.511,0.0,,
2021-10-18 23:00:00 +0000,ok,4.31,25.5,0.0,,
